Topic 0
Topic coherence: -5917.2405377
AVG: -2.4502031212
SD:  1.01567338727
rev total  0.000840823260142     -4.97535347995/-5917.2405377
canadian excludes  0.000833914711037     -4.93447393313/-5917.2405377
pct usair  0.00082751330008     -4.89659524472/-5917.2405377
company usair  0.000827483231991     -4.8964173246/-5917.2405377
excludes loan  0.000826775087455     -4.89222706305/-5917.2405377
excludes oil  0.000826616478628     -4.89128853646/-5917.2405377
canada rev  0.000824716059633     -4.88004330015/-5917.2405377
canada excludes  0.000820859833203     -4.8572250808/-5917.2405377
shr unit  0.000814041641724     -4.81688020178/-5917.2405377
bank pretax  0.000813248054514     -4.81218435537/-5917.2405377
qtr sell  0.000809818998172     -4.79189380418/-5917.2405377
charge usair  0.000809543847195     -4.79026566966/-5917.2405377
canada shr  0.000805373193304     -4.76558690739/-5917.2405377
canadian discontinue  0.000801882583298     -4.74493212836/-5917.2405377
discontinue expect  0.000799835479886     -4.73281892507/-5917.2405377
cash rev  0.000796484304713     -4.71298921548/-5917.2405377
oper report  0.000791790170404     -4.68521289366/-5917.2405377
oper revenue  0.000791790170404     -4.68521289366/-5917.2405377
cash oper  0.000791790170404     -4.68521289366/-5917.2405377
oper total  0.000791790170404     -4.68521289366/-5917.2405377
canada qtr  0.000791022122432     -4.68066816907/-5917.2405377
loan rev  0.000789064342067     -4.66908351173/-5917.2405377
rev sell  0.000783960228383     -4.63888124333/-5917.2405377
report shr  0.000781753747469     -4.62582496502/-5917.2405377
dlr usair  0.000778450808435     -4.60628068027/-5917.2405377
billion excludes  0.000777366067095     -4.59986200484/-5917.2405377
shr total  0.000774561270816     -4.5832653506/-5917.2405377
increase rev  0.000772300592266     -4.56988837184/-5917.2405377
canada pretax  0.000772242226631     -4.56954300834/-5917.2405377
end excludes  0.000770592382486     -4.55978048369/-5917.2405377
canadian note  0.000761171277854     -4.50403354145/-5917.2405377
share usair  0.000758933960961     -4.49079479923/-5917.2405377
revenue shr  0.000754656209511     -4.46548231494/-5917.2405377
cost excludes  0.000753334940583     -4.45766404888/-5917.2405377
qtr rise  0.000751541751524     -4.44705331789/-5917.2405377
canadian net  0.000750622292055     -4.44161265505/-5917.2405377
excludes fiscal  0.000748294097983     -4.42783617071/-5917.2405377
canadian oper  0.000743172563832     -4.39753082121/-5917.2405377
increase oper  0.000743172563832     -4.39753082121/-5917.2405377
fourth shr  0.000742579809451     -4.39402335096/-5917.2405377
increase shr  0.000742579809451     -4.39402335096/-5917.2405377
pretax u.s.  0.000740795963138     -4.38346790324/-5917.2405377
canadian ct  0.000738755396291     -4.37139337837/-5917.2405377
canada ct  0.000738755396291     -4.37139337837/-5917.2405377
pretax reserve  0.000738158993713     -4.36786432086/-5917.2405377
acquisition shr  0.000731309121016     -4.32733197646/-5917.2405377
report rev  0.000731187619254     -4.32661302131/-5917.2405377
asset excludes  0.000730768443282     -4.32413265625/-5917.2405377
debt excludes  0.000729645530891     -4.31748811354/-5917.2405377
expect pretax  0.000727034160868     -4.30203600898/-5917.2405377
business shr  0.000725943664244     -4.29558327815/-5917.2405377
rev unit  0.000723682985694     -4.28220629939/-5917.2405377
operating rev  0.000723682985694     -4.28220629939/-5917.2405377
fourth rev  0.000723682985694     -4.28220629939/-5917.2405377
gas qtr  0.00071956029016     -4.25781131825/-5917.2405377
qtr total  0.00071956029016     -4.25781131825/-5917.2405377
reserve rev  0.000715437560507     -4.23341613522/-5917.2405377
business rev  0.000715437560507     -4.23341613522/-5917.2405377
acquisition rev  0.000715437560507     -4.23341613522/-5917.2405377
ct reserve  0.000710857299313     -4.20631362801/-5917.2405377
bank extraordinary  0.000710812502045     -4.2060485518/-5917.2405377
bank operating  0.000710812502045     -4.2060485518/-5917.2405377
march pretax  0.000709377943113     -4.19755992153/-5917.2405377
qtr reserve  0.000708289601725     -4.19111994375/-5917.2405377
rev u.s.  0.000707575785185     -4.18689611959/-5917.2405377
operate rev  0.000707575785185     -4.18689611959/-5917.2405377
reserve shr  0.000706038602939     -4.17780024249/-5917.2405377
loan oper  0.000705461818444     -4.1743872699/-5917.2405377
oper reserve  0.000705461818444     -4.1743872699/-5917.2405377
canada oper  0.000705461818444     -4.1743872699/-5917.2405377
pct pretax  0.000703474202733     -4.16262606964/-5917.2405377
canada net  0.000703251906591     -4.16131068989/-5917.2405377
qtr unit  0.000702924144953     -4.15937124544/-5917.2405377
qtr u.s.  0.000697723805627     -4.12859958677/-5917.2405377
ct sell  0.000696765999761     -4.12293201907/-5917.2405377
fourth pretax  0.0006947281994     -4.11087386417/-5917.2405377
corp excludes  0.000694660613839     -4.11047394415/-5917.2405377
extraordinary pct  0.000693626891685     -4.10435716151/-5917.2405377
discontinue report  0.000693476873867     -4.10346947/-5917.2405377
billion oper  0.000693037711176     -4.10087083872/-5917.2405377
gas shr  0.000692511569998     -4.09775753482/-5917.2405377
shr u.s.  0.000692511569998     -4.09775753482/-5917.2405377
ct operating  0.000686918688712     -4.06466311095/-5917.2405377
canadian loss  0.000682606189006     -4.03914501287/-5917.2405377
billion discontinue  0.000681378075059     -4.03187796724/-5917.2405377
interest qtr  0.000678388720219     -4.01418923559/-5917.2405377
pretax sell  0.000675605073187     -3.99771772653/-5917.2405377
oper unit  0.000674649895956     -3.9920657131/-5917.2405377
oper sell  0.000674649895956     -3.9920657131/-5917.2405377
acquisition oper  0.000674649895956     -3.9920657131/-5917.2405377
company discontinue  0.000674249427301     -3.98969604375/-5917.2405377
oil qtr  0.000673881847985     -3.98752098851/-5917.2405377
debt rev  0.000672966001901     -3.98210170694/-5917.2405377
interest rev  0.000672966001901     -3.98210170694/-5917.2405377
excludes result  0.000672381436486     -3.97864269277/-5917.2405377
fiscal shr  0.000672125718347     -3.97712954703/-5917.2405377
ct pretax  0.000671683361296     -3.97451201396/-5917.2405377
operating qtr  0.000669492050707     -3.96154550211/-5917.2405377
operating shr  0.000668327857552     -3.95465669118/-5917.2405377
operating u.s.  0.000667994644119     -3.95268498715/-5917.2405377
excludes increase  0.000667751073057     -3.95124371858/-5917.2405377
gas pretax  0.000666819953935     -3.94573406277/-5917.2405377
excludes gas  0.000666819953935     -3.94573406277/-5917.2405377
business ct  0.000665954077272     -3.94061046228/-5917.2405377
operate qtr  0.000665213399565     -3.93622769412/-5917.2405377
acquisition qtr  0.000665213399565     -3.93622769412/-5917.2405377
pct rev  0.000664416855057     -3.93151434868/-5917.2405377
excludes operating  0.000663639004179     -3.92691161792/-5917.2405377
ct debt  0.000663160663375     -3.92408116033/-5917.2405377
debt shr  0.000660978973953     -3.91117157924/-5917.2405377
canadian credit  0.000659992439448     -3.90533401728/-5917.2405377
corp pretax  0.000657776264686     -3.89222037813/-5917.2405377
ct gas  0.000657708652085     -3.89182029811/-5917.2405377
canadian exclude  0.000657708652085     -3.89182029811/-5917.2405377
oil shr  0.000657420996368     -3.89011817004/-5917.2405377
qtr revenue  0.000656967974378     -3.88743752996/-5917.2405377
increase qtr  0.000656967974378     -3.88743752996/-5917.2405377
fiscal rev  0.000655160317818     -3.87674119128/-5917.2405377
pretax rev  0.000655160317818     -3.87674119128/-5917.2405377
ct total  0.000655047216088     -3.87607194114/-5917.2405377
bank fourth  0.000652855630266     -3.86310380068/-5917.2405377
ct operate  0.000652427044331     -3.86056775461/-5917.2405377
canadian quarter  0.000650666062531     -3.85014760171/-5917.2405377
ct interest  0.000649846876763     -3.84530028248/-5917.2405377
bank oper  0.000648598786685     -3.83791503327/-5917.2405377
fiscal oper  0.000648598786685     -3.83791503327/-5917.2405377
canadian pretax  0.000648251768713     -3.83586164446/-5917.2405377
discontinue usair  0.000647031563462     -3.82864139649/-5917.2405377
asset usair  0.000647031563462     -3.82864139649/-5917.2405377
exclude usair  0.000647031563462     -3.82864139649/-5917.2405377
rev usair  0.000647031563462     -3.82864139649/-5917.2405377
fiscal usair  0.000647031563462     -3.82864139649/-5917.2405377
extraordinary usair  0.000647031563462     -3.82864139649/-5917.2405377
discontinue reserve  0.000647031563462     -3.82864139649/-5917.2405377
operating usair  0.000647031563462     -3.82864139649/-5917.2405377
canadian usair  0.000647031563462     -3.82864139649/-5917.2405377
pretax usair  0.000647031563462     -3.82864139649/-5917.2405377
excludes usair  0.000647031563462     -3.82864139649/-5917.2405377
fourth usair  0.000647031563462     -3.82864139649/-5917.2405377
canadian lt  0.000645672585604     -3.82059999761/-5917.2405377
canadian corp  0.000645015662505     -3.81671282562/-5917.2405377
provision rev  0.000644253456634     -3.81220267015/-5917.2405377
canada note  0.000644031003406     -3.81088636089/-5917.2405377
canada loss  0.000643648222511     -3.80862135426/-5917.2405377
dlr excludes  0.000643504849904     -3.80777298405/-5917.2405377
canadian period  0.000641763676395     -3.79747004159/-5917.2405377
business qtr  0.00064159395373     -3.79646575175/-5917.2405377
extraordinary loan  0.000641112145131     -3.79361477438/-5917.2405377
cash extraordinary  0.000640953536304     -3.7926762478/-5917.2405377
provision unit  0.000640094466825     -3.78759292705/-5917.2405377
debt qtr  0.000637959454661     -3.77495954653/-5917.2405377
expect extraordinary  0.000637359210579     -3.77140775792/-5917.2405377
exclude pct  0.000637219994327     -3.77058398186/-5917.2405377
excludes share  0.00063541565815     -3.75990729069/-5917.2405377
ct rise  0.000635142154784     -3.75828890549/-5917.2405377
operating pct  0.000634951534857     -3.75716096153/-5917.2405377
extraordinary unit  0.000631849041637     -3.73880276288/-5917.2405377
company exclude  0.000631417147762     -3.73624714294/-5917.2405377
pretax report  0.000630683490014     -3.73190591357/-5917.2405377
corp fourth  0.000627517526629     -3.71317214668/-5917.2405377
dlrs pretax  0.000626380275625     -3.70644275894/-5917.2405377
cost shr  0.000625439535004     -3.7008761704/-5917.2405377
fourth lt  0.000625344501067     -3.70031383174/-5917.2405377
asset fiscal  0.000624535030018     -3.69552399683/-5917.2405377
cost rev  0.000624348395329     -3.69441963449/-5917.2405377
canada lt  0.000624221588676     -3.69366928902/-5917.2405377
pretax unit  0.000623987266315     -3.69228274725/-5917.2405377
canadian charge  0.000623880904871     -3.691653381/-5917.2405377
exclude expect  0.000623069207074     -3.68685036989/-5917.2405377
operate shr  0.000622550615202     -3.68378173704/-5917.2405377
canada corp  0.000622065515339     -3.68091128446/-5917.2405377
acquisition ct  0.000621615121843     -3.67824619781/-5917.2405377
excludes lt  0.000620896936675     -3.67399652342/-5917.2405377
pretax rise  0.000619751374643     -3.66721795733/-5917.2405377
acquisition excludes  0.000619133466485     -3.66356164613/-5917.2405377
discontinue revenue  0.000616952820835     -3.65065824129/-5917.2405377
discontinue rise  0.000616219640974     -3.6463198397/-5917.2405377
excludes include  0.000615904444688     -3.64445474745/-5917.2405377
loan pretax  0.00061506103586     -3.63946409455/-5917.2405377
fourth loan  0.00061506103586     -3.63946409455/-5917.2405377
canadian share  0.000614816560169     -3.63801747308/-5917.2405377
excludes sale  0.00061175248151     -3.61988658263/-5917.2405377
corp provision  0.000611662373434     -3.61935339147/-5917.2405377
fiscal pretax  0.000611248762231     -3.61690595449/-5917.2405377
ct revenue  0.000611114994171     -3.61611441671/-5917.2405377
ct provision  0.000611114994171     -3.61611441671/-5917.2405377
fourth sell  0.000610073593008     -3.60995219552/-5917.2405377
canada profit  0.000608427829508     -3.60021381703/-5917.2405377
canadian sale  0.000608267869541     -3.59926729542/-5917.2405377
lt pretax  0.000608216163354     -3.59896133748/-5917.2405377
end pretax  0.000607495937464     -3.59469958765/-5917.2405377
business oper  0.000606127228079     -3.58660060499/-5917.2405377
oper u.s.  0.000606127228079     -3.58660060499/-5917.2405377
excludes period  0.000606052927048     -3.58616094792/-5917.2405377
bank exclude  0.000605606433544     -3.58351893846/-5917.2405377
ct unit  0.000605114445735     -3.58060772825/-5917.2405377
ct fourth  0.00060316069342     -3.56904690585/-5917.2405377
fourth qtr  0.000602420015712     -3.56466413769/-5917.2405377
corp extraordinary  0.000601862660665     -3.56136613381/-5917.2405377
corp operating  0.000601862660665     -3.56136613381/-5917.2405377
canadian include  0.00060053042404     -3.55348296925/-5917.2405377
canadian income  0.000600442765086     -3.55296427013/-5917.2405377
canada income  0.000600442765086     -3.55296427013/-5917.2405377
excludes income  0.000600442765086     -3.55296427013/-5917.2405377
lt operating  0.000600261862602     -3.55189382662/-5917.2405377
expect qtr  0.000599531095911     -3.54756970433/-5917.2405377
canadian profit  0.000598483920747     -3.54137331701/-5917.2405377
charge pct  0.00059679072877     -3.5313542928/-5917.2405377
fiscal qtr  0.000596690731689     -3.53076258602/-5917.2405377
canadian mln  0.000596540810575     -3.52987546672/-5917.2405377
pretax share  0.000596457691655     -3.52938363208/-5917.2405377
fourth unit  0.000595755511395     -3.52522866258/-5917.2405377
excludes mln  0.000595354856985     -3.52285789406/-5917.2405377
company provision  0.000595226631754     -3.52209915453/-5917.2405377
canadian year  0.000594931234758     -3.52035121945/-5917.2405377
asset exclude  0.000593723107529     -3.51320244004/-5917.2405377
canadian loan  0.000592494538559     -3.50593270193/-5917.2405377
note revenue  0.000592422209137     -3.50550471134/-5917.2405377
discontinue end  0.000592121916816     -3.50372780944/-5917.2405377
lt provision  0.000591739164681     -3.50146297299/-5917.2405377
pretax qtr  0.000591149327277     -3.49797276319/-5917.2405377
extraordinary gas  0.000590435510737     -3.49374893903/-5917.2405377
corp fiscal  0.000590361782374     -3.49331267057/-5917.2405377
discontinue total  0.000590168531703     -3.49216915987/-5917.2405377
company pretax  0.000589226083317     -3.48659246607/-5917.2405377
operating rise  0.000588939452155     -3.48489640054/-5917.2405377
billion pretax  0.000588421513058     -3.48183163032/-5917.2405377
gas oper  0.000588321543996     -3.48124008934/-5917.2405377
interest oper  0.000588321543996     -3.48124008934/-5917.2405377
company extraordinary  0.000587272331002     -3.47503164367/-5917.2405377
oil rev  0.000586637649942     -3.47127608318/-5917.2405377
note operating  0.000586594124939     -3.47101853526/-5917.2405377
gas net  0.000586111632143     -3.46816350933/-5917.2405377
cost qtr  0.000585783870505     -3.46622406488/-5917.2405377
exclude report  0.000585005047838     -3.46161558383/-5917.2405377
asset fourth  0.000584585871866     -3.45913521877/-5917.2405377
fiscal lt  0.00058450821388     -3.45867569779/-5917.2405377
net operating  0.000584244235319     -3.45711367315/-5917.2405377
fourth note  0.000583753760717     -3.45421141695/-5917.2405377
ct u.s.  0.000583039936243     -3.44998754583/-5917.2405377
pct provision  0.000582987329957     -3.44967626178/-5917.2405377
canada mln  0.000582830780655     -3.44874992191/-5917.2405377
loan sale  0.000582710184542     -3.4480363257/-5917.2405377
credit fourth  0.000582332535909     -3.4458016879/-5917.2405377
mln operating  0.000581736940636     -3.44227740741/-5917.2405377
excludes year  0.000581404201817     -3.44030851178/-5917.2405377
canadian result  0.000580511680115     -3.43502724618/-5917.2405377
canada share  0.000579899228679     -3.43140322372/-5917.2405377
cost ct  0.000579625725313     -3.42978483851/-5917.2405377
fourth pct  0.000578088503098     -3.42068872491/-5917.2405377
ct fiscal  0.000577944142354     -3.41983450766/-5917.2405377
cash ct  0.000577944142354     -3.41983450766/-5917.2405377
excludes pretax  0.000577587924953     -3.41772668361/-5917.2405377
canadian gain  0.000577374678624     -3.41646485379/-5917.2405377
dlrs operating  0.000576944276689     -3.41391806201/-5917.2405377
canadian extraordinary  0.000576661907879     -3.41224721785/-5917.2405377
operating period  0.000576587606848     -3.41180756077/-5917.2405377
excludes operate  0.000576396396917     -3.41067612562/-5917.2405377
fourth mln  0.000576371483864     -3.41052870909/-5917.2405377
discontinue gas  0.000575730788758     -3.40673756204/-5917.2405377
fiscal gas  0.000575730788758     -3.40673756204/-5917.2405377
fourth interest  0.000575672423123     -3.40639219854/-5917.2405377
interest shr  0.00057537129555     -3.40461035426/-5917.2405377
net sell  0.000575204770959     -3.4036249882/-5917.2405377
canadian reserve  0.00057506254869     -3.40278342482/-5917.2405377
canadian tax  0.000574569030444     -3.39986315865/-5917.2405377
corp discontinue  0.000573447908767     -3.39322921201/-5917.2405377
dlrs excludes  0.00057330977762     -3.39241185679/-5917.2405377
gas note  0.000572846899533     -3.38967289581/-5917.2405377
gas loan  0.000572589477255     -3.38814966627/-5917.2405377
cash pretax  0.000572430868427     -3.38721113969/-5917.2405377
asset oper  0.000572214343487     -3.38592990953/-5917.2405377
fourth oper  0.000572214343487     -3.38592990953/-5917.2405377
mln pretax  0.000572198489301     -3.3858360965/-5917.2405377
bank canadian  0.000572068682719     -3.38506799973/-5917.2405377
lt reserve  0.000570913132743     -3.37823033257/-5917.2405377
pretax year  0.000570226727776     -3.37416870927/-5917.2405377
canadian operating  0.000569065227032     -3.36729582999/-5917.2405377
canada operating  0.000569065227032     -3.36729582999/-5917.2405377
expect provision  0.000568836542703     -3.36594264981/-5917.2405377
end extraordinary  0.000568183306215     -3.36207729238/-5917.2405377
end operating  0.000568183306215     -3.36207729238/-5917.2405377
asset pretax  0.000567671998259     -3.35905176021/-5917.2405377
cash discontinue  0.000567602034402     -3.35863776724/-5917.2405377
canadian rise  0.000566372954854     -3.35136500791/-5917.2405377
fourth u.s.  0.000566329014135     -3.35110500011/-5917.2405377
canadian earnings  0.000566267188066     -3.35073916039/-5917.2405377
fourth march  0.000566186559394     -3.35026206115/-5917.2405377
cash provision  0.000565532045528     -3.34638914517/-5917.2405377
fourth net  0.000564959349731     -3.34300036638/-5917.2405377
operation pretax  0.000564692468388     -3.34142116528/-5917.2405377
dlr pretax  0.000564075320843     -3.33776935481/-5917.2405377
corp exclude  0.000563676534674     -3.33540964112/-5917.2405377
gas provision  0.000562203755817     -3.32669485436/-5917.2405377
canada charge  0.000561736265358     -3.32392860087/-5917.2405377
extraordinary report  0.000560229398909     -3.31501210963/-5917.2405377
canadian report  0.000560229398909     -3.31501210963/-5917.2405377
fiscal note  0.000560134314882     -3.31444947457/-5917.2405377
canada quarter  0.000558796306159     -3.30653215512/-5917.2405377
provision share  0.000558746946267     -3.30624008077/-5917.2405377
fourth include  0.000558467566221     -3.30458692183/-5917.2405377
corp reserve  0.000558073888119     -3.30225743381/-5917.2405377
canada sale  0.000557934535613     -3.30143285151/-5917.2405377
exclude lt  0.000557574608124     -3.29930307398/-5917.2405377
canada credit  0.000557556886979     -3.29919821371/-5917.2405377
oper pct  0.000557509621508     -3.29891853254/-5917.2405377
oil oper  0.000557509621508     -3.29891853254/-5917.2405377
discontinue lt  0.000556072396517     -3.29041412656/-5917.2405377
billion canadian  0.000555992375424     -3.28994062251/-5917.2405377
operating unit  0.000555464598439     -3.28681763914/-5917.2405377
canada exclude  0.000555273099616     -3.28568449454/-5917.2405377
provision shr  0.000554985443899     -3.28398236647/-5917.2405377
canada loan  0.000554783793172     -3.28278915061/-5917.2405377
mln provision  0.000554599025735     -3.28169583725/-5917.2405377
canadian pct  0.000554119527266     -3.27885852947/-5917.2405377
debt pretax  0.000553642228643     -3.27603423871/-5917.2405377
canadian dlrs  0.000553005666088     -3.27226754495/-5917.2405377
bank revenue  0.000552916396348     -3.27173931443/-5917.2405377
net pretax  0.00055219874755     -3.26749281387/-5917.2405377
canada period  0.000551504968383     -3.26338755566/-5917.2405377
bank shr  0.000551187583104     -3.26150951062/-5917.2405377
discontinue result  0.000550610798609     -3.25809653802/-5917.2405377
credit gas  0.000550044641654     -3.25474645114/-5917.2405377
charge expect  0.000550039666963     -3.2547170147/-5917.2405377
business pretax  0.000549679679487     -3.25258688221/-5917.2405377
fourth tax  0.000549486391979     -3.25144315353/-5917.2405377
acquisition net  0.000549153661689     -3.24947430837/-5917.2405377
dlrs provision  0.000548806749646     -3.24742154636/-5917.2405377
exclude revenue  0.000548430152959     -3.24519313319/-5917.2405377
provision qtr  0.000548073125117     -3.24308051357/-5917.2405377
discontinue u.s.  0.000547696973098     -3.24085473159/-5917.2405377
discontinue interest  0.000547696973098     -3.24085473159/-5917.2405377
discontinue increase  0.000547696973098     -3.24085473159/-5917.2405377
fiscal net  0.000547651450081     -3.24058536095/-5917.2405377
operating year  0.000547491317224     -3.23963781632/-5917.2405377
ct investment  0.000547411324294     -3.23916447891/-5917.2405377
end provision  0.000547218694775     -3.23802464371/-5917.2405377
canadian end  0.000547218694775     -3.23802464371/-5917.2405377
canadian operation  0.000546886784305     -3.23606064962/-5917.2405377
loan operating  0.000546538367984     -3.23399898644/-5917.2405377
cash fourth  0.000546379759157     -3.23306045986/-5917.2405377
excludes provision  0.000544657230952     -3.22286784614/-5917.2405377
end gas  0.000544425280878     -3.22149534176/-5917.2405377
discontinue dlr  0.000544170259539     -3.21998631915/-5917.2405377
cost oper  0.000543982588567     -3.21887582487/-5917.2405377
canada tax  0.000543757107956     -3.21754160186/-5917.2405377
business canadian  0.000543749327394     -3.2174955624/-5917.2405377
earnings pretax  0.000543700690765     -3.21720776777/-5917.2405377
reserve share  0.000543545901778     -3.2162918441/-5917.2405377
ct oil  0.000543272398412     -3.2146734589/-5917.2405377
provision sale  0.000543229813634     -3.21442147452/-5917.2405377
canadian company  0.000543082864917     -3.21355194362/-5917.2405377
dlrs fourth  0.000542697734153     -3.21127303225/-5917.2405377
gain gas  0.000542284104993     -3.20882548901/-5917.2405377
interest pretax  0.000542240328878     -3.20856645521/-5917.2405377
canada operation  0.000541345379893     -3.2032708268/-5917.2405377
income shr  0.00054028072192     -3.19697098948/-5917.2405377
period pretax  0.000540234279947     -3.19669618116/-5917.2405377
dlr fourth  0.00053953989611     -3.19258734496/-5917.2405377
canada include  0.000539520001489     -3.19246962371/-5917.2405377
ct loan  0.000539232420537     -3.19076793804/-5917.2405377
cash net  0.00053890824046     -3.18884968655/-5917.2405377
fiscal loan  0.000538676592662     -3.18747897081/-5917.2405377
operating sale  0.000538599450204     -3.18702250033/-5917.2405377
canadian expect  0.000538577804647     -3.18689441836/-5917.2405377
bank provision  0.000538463346333     -3.18621714099/-5917.2405377
acquisition tax  0.000538215703543     -3.18475177903/-5917.2405377
discontinue mln  0.000537817855467     -3.18239761627/-5917.2405377
pretax revenue  0.000537523291775     -3.18065461205/-5917.2405377
net unit  0.000537494025571     -3.18048143688/-5917.2405377
bank ct  0.000536591777859     -3.17514262014/-5917.2405377
gas lt  0.00053633358972     -3.17361485882/-5917.2405377
end exclude  0.000536311833591     -3.17348612257/-5917.2405377
loan operation  0.000535979923121     -3.17152212848/-5917.2405377
canada dlrs  0.000535838915443     -3.17068775213/-5917.2405377
company fourth  0.000535765804629     -3.17025513786/-5917.2405377
extraordinary lt  0.000535669550779     -3.16968558068/-5917.2405377
debt lt  0.000535008110823     -3.16577168136/-5917.2405377
extraordinary period  0.000534868823175     -3.16494748284/-5917.2405377
fiscal mln  0.000534487743913     -3.16269254519/-5917.2405377
include operating  0.000534474919587     -3.16261666056/-5917.2405377
note unit  0.000533036776924     -3.1541068245/-5917.2405377
canada reserve  0.000532590990084     -3.15146899654/-5917.2405377
income qtr  0.000531965924607     -3.14777033376/-5917.2405377
reserve sale  0.000531883426342     -3.14728217168/-5917.2405377
pretax shr  0.000531700316062     -3.14619866411/-5917.2405377
cost pretax  0.000531578468016     -3.14547765991/-5917.2405377
acquisition loss  0.000531553029965     -3.14532713685/-5917.2405377
canada company  0.000531522961876     -3.14514921673/-5917.2405377
exclude loan  0.000531164347336     -3.14302720824/-5917.2405377
fourth oil  0.000531005738509     -3.14208868165/-5917.2405377
canada earnings  0.000530173657824     -3.13716506009/-5917.2405377
asset discontinue  0.000529891289015     -3.13549421593/-5917.2405377
unit usair  0.000529891289015     -3.13549421593/-5917.2405377
business usair  0.000529891289015     -3.13549421593/-5917.2405377
rise usair  0.000529891289015     -3.13549421593/-5917.2405377
canada usair  0.000529891289015     -3.13549421593/-5917.2405377
operate usair  0.000529891289015     -3.13549421593/-5917.2405377
oil usair  0.000529891289015     -3.13549421593/-5917.2405377
investment usair  0.000529891289015     -3.13549421593/-5917.2405377
acquisition discontinue  0.000529891289015     -3.13549421593/-5917.2405377
operating share  0.000529600039148     -3.13377082041/-5917.2405377
billion fourth  0.000528795514693     -3.12901025569/-5917.2405377
