Topic 0
Topic coherence: -13766.2655691
AVG: -2.78106375134
SD:  1.19550946974
chemlawn earnings  0.000464560382479     -6.39526159812/-13766.2655691
chemlawn credit  0.000464195655312     -6.39024066707/-13766.2655691
earn shr  0.000463090355754     -6.37502481983/-13766.2655691
excludes total  0.000460955538665     -6.34563636083/-13766.2655691
chemlawn total  0.000460955538665     -6.34563636083/-13766.2655691
billion piedmont  0.000460143895119     -6.33446306023/-13766.2655691
capital chemlawn  0.000456623334988     -6.28599809451/-13766.2655691
cubic week  0.000456148331528     -6.27945907074/-13766.2655691
discontinue loan  0.000456080219623     -6.27852142417/-13766.2655691
chemlawn loan  0.000456080219623     -6.27852142417/-13766.2655691
chemlawn fell  0.000455807131551     -6.27476202124/-13766.2655691
fell shrs  0.000455807131551     -6.27476202124/-13766.2655691
fell mths  0.000455807131551     -6.27476202124/-13766.2655691
avg fell  0.000455807131551     -6.27476202124/-13766.2655691
ct cubic  0.000453514101113     -6.24319555527/-13766.2655691
end piedmont  0.000452828465785     -6.23375691726/-13766.2655691
expect shrs  0.000450315008288     -6.19915599386/-13766.2655691
bank usair  0.000450265809951     -6.19847871649/-13766.2655691
bank piedmont  0.000450265809951     -6.19847871649/-13766.2655691
chemlawn interest  0.000448849463912     -6.17898092078/-13766.2655691
note usair  0.000447634951331     -6.16226161805/-13766.2655691
chemlawn note  0.000447634951331     -6.16226161805/-13766.2655691
march piedmont  0.000446269908112     -6.14347007059/-13766.2655691
piedmont rise  0.000444852214959     -6.12395373015/-13766.2655691
chemlawn rise  0.000444852214959     -6.12395373015/-13766.2655691
chemlawn debt  0.000443783940683     -6.10924758276/-13766.2655691
sale usair  0.000443460370697     -6.10479323241/-13766.2655691
piedmont sale  0.000443460370697     -6.10479323241/-13766.2655691
chemlawn increase  0.000442426119063     -6.09055544975/-13766.2655691
chemlawn lt  0.000441070366231     -6.07189179622/-13766.2655691
operate piedmont  0.000439460754614     -6.04973345523/-13766.2655691
chemlawn operate  0.000439460754614     -6.04973345523/-13766.2655691
chemlawn quarter  0.000439289228344     -6.04737217905/-13766.2655691
income usair  0.000438599044134     -6.03787091992/-13766.2655691
income piedmont  0.000438599044134     -6.03787091992/-13766.2655691
corp usair  0.000438193387403     -6.03228654163/-13766.2655691
piedmont report  0.000435890868496     -6.00058945488/-13766.2655691
chemlawn gain  0.000434497953073     -5.98141421125/-13766.2655691
canada piedmont  0.000432640016971     -5.95583736946/-13766.2655691
canada chemlawn  0.000432640016971     -5.95583736946/-13766.2655691
ct shell  0.000432616489411     -5.95551348282/-13766.2655691
investment piedmont  0.000432545860974     -5.954541193/-13766.2655691
revenue usair  0.000432451582776     -5.95324333429/-13766.2655691
piedmont revenue  0.000432451582776     -5.95324333429/-13766.2655691
chemlawn revenue  0.000432451582776     -5.95324333429/-13766.2655691
chemlawn operation  0.000431788186917     -5.94411085072/-13766.2655691
bank excludes  0.000429368198249     -5.91079664404/-13766.2655691
bank cubic  0.000429368198249     -5.91079664404/-13766.2655691
gas usair  0.000427976939878     -5.89164421183/-13766.2655691
earn rev  0.000427976939878     -5.89164421183/-13766.2655691
chemlawn gas  0.000427976939878     -5.89164421183/-13766.2655691
cubic prior  0.000427976939878     -5.89164421183/-13766.2655691
make mths  0.000427574493742     -5.88610403145/-13766.2655691
compare piedmont  0.000427271189161     -5.88192866004/-13766.2655691
compare shrs  0.000427271189161     -5.88192866004/-13766.2655691
avg compare  0.000427271189161     -5.88192866004/-13766.2655691
chemlawn sale  0.000427250923757     -5.8816496811/-13766.2655691
mths u.s.  0.000424937681367     -5.84980497203/-13766.2655691
mln piedmont  0.000424708150903     -5.84664519471/-13766.2655691
chemlawn sell  0.000424482906252     -5.84354441703/-13766.2655691
billion usair  0.000423036836476     -5.82363743646/-13766.2655691
expect shr  0.000422439114129     -5.81540903189/-13766.2655691
fiscal piedmont  0.000422346242169     -5.81413053183/-13766.2655691
chemlawn fiscal  0.000422346242169     -5.81413053183/-13766.2655691
oper usair  0.000420144820923     -5.78382518233/-13766.2655691
oper rise  0.000420144820923     -5.78382518233/-13766.2655691
fell oper  0.000420144820923     -5.78382518233/-13766.2655691
earn oper  0.000420144820923     -5.78382518233/-13766.2655691
oper piedmont  0.000420144820923     -5.78382518233/-13766.2655691
oper reduce  0.000420144820923     -5.78382518233/-13766.2655691
oper shell  0.000420144820923     -5.78382518233/-13766.2655691
cubic oper  0.000420144820923     -5.78382518233/-13766.2655691
net shell  0.000419194920608     -5.77074860233/-13766.2655691
result usair  0.000419169754718     -5.770402162/-13766.2655691
chemlawn result  0.000419169754718     -5.770402162/-13766.2655691
earlier mths  0.000419018576012     -5.76832099579/-13766.2655691
note shell  0.000418181421899     -5.75679650994/-13766.2655691
corp piedmont  0.0004172957757     -5.74460446918/-13766.2655691
chemlawn company  0.000417231176904     -5.74371518499/-13766.2655691
current piedmont  0.000416005903621     -5.72684774759/-13766.2655691
mln usair  0.000415008251395     -5.71311380209/-13766.2655691
excludes report  0.000414993256794     -5.71290738243/-13766.2655691
earnings piedmont  0.000414209241345     -5.70211441756/-13766.2655691
credit usair  0.000413844514178     -5.69709348651/-13766.2655691
credit piedmont  0.000413844514178     -5.69709348651/-13766.2655691
piedmont subsidiary  0.000413355345046     -5.69035945432/-13766.2655691
expect rev  0.000413207949645     -5.6883303701/-13766.2655691
bank rev  0.000413158751308     -5.68765309273/-13766.2655691
piedmont unit  0.000412945172631     -5.68471291194/-13766.2655691
exclude piedmont  0.000412862859487     -5.68357976734/-13766.2655691
canadian qtr  0.000412544489328     -5.67919699918/-13766.2655691
fell qtr  0.000412544489328     -5.67919699918/-13766.2655691
excludes pct  0.000412367012227     -5.67675380227/-13766.2655691
chemlawn reduce  0.00040970678789     -5.64013244758/-13766.2655691
chemlawn dlrs  0.000409197506599     -5.63312154607/-13766.2655691
chemlawn march  0.000409162849469     -5.63264444682/-13766.2655691
canadian piedmont  0.000408797947811     -5.62762111369/-13766.2655691
canadian chemlawn  0.000408797947811     -5.62762111369/-13766.2655691
avg canadian  0.000408797947811     -5.62762111369/-13766.2655691
month piedmont  0.000408009788091     -5.61677109767/-13766.2655691
chemlawn extraordinary  0.000407479556965     -5.60947179518/-13766.2655691
extraordinary shell  0.000407479556965     -5.60947179518/-13766.2655691
piedmont resource  0.000407212982936     -5.6058020663/-13766.2655691
chemlawn resource  0.000407212982936     -5.6058020663/-13766.2655691
include usair  0.000406091606211     -5.59036489651/-13766.2655691
include piedmont  0.000406091606211     -5.59036489651/-13766.2655691
avg week  0.000405797190394     -5.58631189018/-13766.2655691
loan usair  0.000405729078489     -5.58537424361/-13766.2655691
loan piedmont  0.000405729078489     -5.58537424361/-13766.2655691
loan shell  0.000405729078489     -5.58537424361/-13766.2655691
increase mths  0.00040531906042     -5.57972982599/-13766.2655691
december shell  0.000404492015339     -5.56834450376/-13766.2655691
shell year  0.000404134664482     -5.56342511696/-13766.2655691
avg sell  0.00040358529455     -5.55586234458/-13766.2655691
operation shell  0.000402334657485     -5.53864574262/-13766.2655691
period piedmont  0.000401857066405     -5.53207109697/-13766.2655691
chemlawn provision  0.000401376314541     -5.52545293913/-13766.2655691
dlrs usair  0.000400105487973     -5.50795840311/-13766.2655691
dlrs piedmont  0.000400105487973     -5.50795840311/-13766.2655691
report usair  0.000398783809853     -5.48976383112/-13766.2655691
due piedmont  0.000398623674563     -5.48755936619/-13766.2655691
rev rise  0.000398523410446     -5.48617910372/-13766.2655691
business chemlawn  0.000398523410446     -5.48617910372/-13766.2655691
business shell  0.000398523410446     -5.48617910372/-13766.2655691
earlier rev  0.000398523410446     -5.48617910372/-13766.2655691
piedmont result  0.000398272143016     -5.48272008955/-13766.2655691
compare shell  0.000397817659729     -5.47646355193/-13766.2655691
cash excludes  0.000397104984929     -5.46665268137/-13766.2655691
cash shrs  0.000397104984929     -5.46665268137/-13766.2655691
rise shr  0.00039652976768     -5.45873408795/-13766.2655691
canadian shr  0.00039652976768     -5.45873408795/-13766.2655691
natural shr  0.00039652976768     -5.45873408795/-13766.2655691
share shell  0.000395626992441     -5.44630624426/-13766.2655691
excludes u.s.  0.000395484151935     -5.44433986392/-13766.2655691
canada discontinue  0.00039502937682     -5.43807930892/-13766.2655691
discontinue piedmont  0.00039502937682     -5.43807930892/-13766.2655691
discontinue shell  0.00039502937682     -5.43807930892/-13766.2655691
cubic discontinue  0.00039502937682     -5.43807930892/-13766.2655691
include shell  0.000394893894018     -5.43621421668/-13766.2655691
natural qtr  0.00039428867209     -5.4278825709/-13766.2655691
lt piedmont  0.000393361019561     -5.41511225983/-13766.2655691
avg increase  0.000392074977929     -5.39740826919/-13766.2655691
excludes unit  0.000392047560929     -5.39703083948/-13766.2655691
mln shell  0.000391875345123     -5.39466007097/-13766.2655691
chemlawn end  0.000391279612457     -5.38645905687/-13766.2655691
cash shr  0.000389606308349     -5.36342390815/-13766.2655691
cubic note  0.000388727892467     -5.35133140183/-13766.2655691
piedmont reserve  0.000388536277105     -5.34869357387/-13766.2655691
reserve shell  0.000388536277105     -5.34869357387/-13766.2655691
chemlawn income  0.000388247903     -5.34472373936/-13766.2655691
piedmont u.s.  0.000387830622724     -5.33897934827/-13766.2655691
excludes sell  0.000387375847609     -5.33271879327/-13766.2655691
sell shrs  0.000387375847609     -5.33271879327/-13766.2655691
mths sell  0.000387375847609     -5.33271879327/-13766.2655691
rev week  0.000387325698252     -5.33202842389/-13766.2655691
cash qtr  0.000386635142879     -5.32252205524/-13766.2655691
operating piedmont  0.000385958410605     -5.31320597904/-13766.2655691
chemlawn operating  0.000385958410605     -5.31320597904/-13766.2655691
cubic march  0.000384721054784     -5.2961722102/-13766.2655691
gain usair  0.000384146811939     -5.28826703069/-13766.2655691
cubic gain  0.000384146811939     -5.28826703069/-13766.2655691
chemlawn subsidiary  0.000383901815614     -5.28489434622/-13766.2655691
earlier shr  0.000383285685189     -5.27641253116/-13766.2655691
earn piedmont  0.00038303776228     -5.27299955856/-13766.2655691
excludes interest  0.000382288875837     -5.2626901889/-13766.2655691
interest piedmont  0.000382288875837     -5.2626901889/-13766.2655691
excludes revenue  0.000382100441642     -5.26009615373/-13766.2655691
corp shell  0.000382027836596     -5.25909665339/-13766.2655691
loss shell  0.000381769501016     -5.25554033719/-13766.2655691
piedmont total  0.000381150868099     -5.24702407216/-13766.2655691
mths total  0.000381150868099     -5.24702407216/-13766.2655691
avg total  0.000381150868099     -5.24702407216/-13766.2655691
chemlawn period  0.000380959454703     -5.24438902452/-13766.2655691
reduce shell  0.000380253258458     -5.23466733947/-13766.2655691
acquisition shell  0.000379409713972     -5.22305488205/-13766.2655691
piedmont pretax  0.000378424063278     -5.20948615284/-13766.2655691
chemlawn pretax  0.000378424063278     -5.20948615284/-13766.2655691
pretax shell  0.000378424063278     -5.20948615284/-13766.2655691
gas piedmont  0.000377625798744     -5.19849703127/-13766.2655691
sell shr  0.000377471275517     -5.19636982349/-13766.2655691
compare shr  0.000377471275517     -5.19636982349/-13766.2655691
shr week  0.000377471275517     -5.19636982349/-13766.2655691
charge piedmont  0.000377424854379     -5.19573077777/-13766.2655691
charge chemlawn  0.000377424854379     -5.19573077777/-13766.2655691
charge shell  0.000377424854379     -5.19573077777/-13766.2655691
cubic net  0.000377399697204     -5.19538445742/-13766.2655691
sale shell  0.000376899782623     -5.18850250054/-13766.2655691
lt usair  0.000376615471725     -5.18458860122/-13766.2655691
lt shell  0.000376615471725     -5.18458860122/-13766.2655691
discontinue pct  0.000376592859634     -5.18427731717/-13766.2655691
cubic loan  0.000376275549057     -5.1799091355/-13766.2655691
cash mths  0.000376207373227     -5.17897060892/-13766.2655691
avg cash  0.000376207373227     -5.17897060892/-13766.2655691
fell piedmont  0.000376002460985     -5.17614973257/-13766.2655691
shrs unit  0.000375838113988     -5.17388728817/-13766.2655691
shrs u.s.  0.000374586540233     -5.15665779147/-13766.2655691
avg u.s.  0.000374586540233     -5.15665779147/-13766.2655691
dlrs shell  0.000372090447956     -5.1222959223/-13766.2655691
fiscal shell  0.000371995101035     -5.12098335127/-13766.2655691
chemlawn corp  0.000371632799328     -5.11599580975/-13766.2655691
cubic share  0.000371185197756     -5.10983400764/-13766.2655691
increase shrs  0.000371177366227     -5.10972619674/-13766.2655691
chemlawn restructuring  0.000370461139385     -5.09986642782/-13766.2655691
expense piedmont  0.000370016848449     -5.09375020081/-13766.2655691
chemlawn expense  0.000370016848449     -5.09375020081/-13766.2655691
expense shell  0.000370016848449     -5.09375020081/-13766.2655691
shrs total  0.000369953155905     -5.09287339233/-13766.2655691
expect oper  0.000369793679789     -5.09067800177/-13766.2655691
chemlawn oper  0.000369793679789     -5.09067800177/-13766.2655691
oper week  0.000369793679789     -5.09067800177/-13766.2655691
earlier oper  0.000369793679789     -5.09067800177/-13766.2655691
make oper  0.000369793679789     -5.09067800177/-13766.2655691
ct fell  0.000369781915056     -5.09051604534/-13766.2655691
canadian rev  0.000369069881014     -5.08071399561/-13766.2655691
compare rev  0.000369069881014     -5.08071399561/-13766.2655691
avg earlier  0.000368667434878     -5.07517381523/-13766.2655691
gain piedmont  0.000367937364998     -5.06512347938/-13766.2655691
gain shell  0.000367937364998     -5.06512347938/-13766.2655691
excludes reserve  0.000367638665403     -5.06101150142/-13766.2655691
qtr week  0.000367576650716     -5.06015779078/-13766.2655691
earn excludes  0.00036682831534     -5.04985600725/-13766.2655691
excludes piedmont  0.00036682831534     -5.04985600725/-13766.2655691
chemlawn excludes  0.00036682831534     -5.04985600725/-13766.2655691
excludes shell  0.00036682831534     -5.04985600725/-13766.2655691
cubic excludes  0.00036682831534     -5.04985600725/-13766.2655691
excludes march  0.000366465237546     -5.04485778192/-13766.2655691
ct natural  0.000366055901336     -5.03922275095/-13766.2655691
current shell  0.000365654762488     -5.03370056703/-13766.2655691
pct piedmont  0.00036539514744     -5.03012663734/-13766.2655691
cubic month  0.000365312176167     -5.02898443276/-13766.2655691
shrs week  0.000365145948769     -5.02669610225/-13766.2655691
mths oil  0.000365009661033     -5.02481992909/-13766.2655691
period shell  0.000364750007763     -5.02124547321/-13766.2655691
report shrs  0.00036464211566     -5.01976020187/-13766.2655691
cost piedmont  0.000364461938615     -5.01727983681/-13766.2655691
asset shell  0.000364461938615     -5.01727983681/-13766.2655691
debt shell  0.000363979270117     -5.0106352941/-13766.2655691
earnings excludes  0.000363858100211     -5.008967237/-13766.2655691
earnings shell  0.000363858100211     -5.008967237/-13766.2655691
cubic earnings  0.000363858100211     -5.008967237/-13766.2655691
credit cubic  0.000363493373044     -5.00394630595/-13766.2655691
acquisition chemlawn  0.000363200267031     -4.99991133073/-13766.2655691
company excludes  0.00036295252028     -4.99650078316/-13766.2655691
company piedmont  0.00036295252028     -4.99650078316/-13766.2655691
avg unit  0.000362594031497     -4.99156573138/-13766.2655691
chemlawn exclude  0.000362511718353     -4.99043258678/-13766.2655691
exclude shell  0.000362511718353     -4.99043258678/-13766.2655691
cubic exclude  0.000362511718353     -4.99043258678/-13766.2655691
cubic include  0.000362061088238     -4.98422909294/-13766.2655691
rev total  0.000361416351803     -4.97535347995/-13766.2655691
natural rev  0.000361416351803     -4.97535347995/-13766.2655691
cubic group  0.000360111517149     -4.95739077958/-13766.2655691
march shell  0.000358811708335     -4.93949726626/-13766.2655691
pct shell  0.000358786835422     -4.93915485914/-13766.2655691
canadian excludes  0.000358446806677     -4.93447393313/-13766.2655691
canadian shrs  0.000358446806677     -4.93447393313/-13766.2655691
canadian mths  0.000358446806677     -4.93447393313/-13766.2655691
reduce shr  0.000357984219623     -4.92810583689/-13766.2655691
extraordinary piedmont  0.000357128415831     -4.91632461463/-13766.2655691
chemlawn share  0.000357081444384     -4.9156779932/-13766.2655691
avg report  0.00035608619793     -4.90197716622/-13766.2655691
profit shell  0.000355906020885     -4.89949680116/-13766.2655691
pct usair  0.000355695247932     -4.89659524472/-13766.2655691
company usair  0.000355682323576     -4.8964173246/-13766.2655691
property week  0.00035544604926     -4.89316470962/-13766.2655691
excludes loan  0.000355377937355     -4.89222706305/-13766.2655691
excludes oil  0.000355309761525     -4.89128853646/-13766.2655691
increase shell  0.000354967919287     -4.88658264543/-13766.2655691
canada rev  0.000354492892472     -4.88004330015/-13766.2655691
capital rev  0.000354492892472     -4.88004330015/-13766.2655691
make rev  0.000354492892472     -4.88004330015/-13766.2655691
cubic u.s.  0.000353688928531     -4.86897571902/-13766.2655691
billion shell  0.000353627203179     -4.86812599144/-13766.2655691
piedmont sell  0.000353234153416     -4.86271516402/-13766.2655691
sell shell  0.000353234153416     -4.86271516402/-13766.2655691
dlr piedmont  0.000352862225718     -4.85759510855/-13766.2655691
canada excludes  0.000352835346405     -4.8572250808/-13766.2655691
canada shrs  0.000352835346405     -4.8572250808/-13766.2655691
avg canada  0.000352835346405     -4.8572250808/-13766.2655691
investment shell  0.000352741190408     -4.85592890434/-13766.2655691
cubic investment  0.000352741190408     -4.85592890434/-13766.2655691
mths pct  0.000352729883483     -4.8557732502/-13766.2655691
earlier shrs  0.000352457987938     -4.85203026392/-13766.2655691
end shell  0.000352126183517     -4.84746255614/-13766.2655691
shell total  0.000351697338667     -4.84155896405/-13766.2655691
mths unit  0.000351396319303     -4.83741505155/-13766.2655691
cubic provision  0.000351025173407     -4.83230575857/-13766.2655691
january shell  0.000350054018011     -4.81893657549/-13766.2655691
acquisition cubic  0.00034995618454     -4.81758977394/-13766.2655691
shr unit  0.000349904640266     -4.81688020178/-13766.2655691
fourth piedmont  0.000349858219128     -4.81624115607/-13766.2655691
chemlawn fourth  0.000349858219128     -4.81624115607/-13766.2655691
bank pretax  0.000349563527683     -4.81218435537/-13766.2655691
cubic year  0.000348771788601     -4.80128506491/-13766.2655691
report shell  0.000348432668719     -4.79661665056/-13766.2655691
quarter shell  0.000348286845584     -4.79460921055/-13766.2655691
cost shell  0.000348252491674     -4.7941362855/-13766.2655691
reduce rev  0.000348172269312     -4.79303192316/-13766.2655691
interest shell  0.000348147181644     -4.79268655966/-13766.2655691
qtr sell  0.000348089594822     -4.79189380418/-13766.2655691
charge usair  0.000347971324947     -4.79026566966/-13766.2655691
compare mths  0.000347466518595     -4.78331637137/-13766.2655691
credit shell  0.000347283926103     -4.78080275463/-13766.2655691
cubic lt  0.000347161942293     -4.77912349311/-13766.2655691
cash chemlawn  0.000346753843795     -4.77350550081/-13766.2655691
canada shr  0.000346178626546     -4.76558690739/-13766.2655691
canadian discontinue  0.000344678235686     -4.74493212836/-13766.2655691
capital discontinue  0.000344678235686     -4.74493212836/-13766.2655691
chemlawn discontinue  0.000344678235686     -4.74493212836/-13766.2655691
month shell  0.000344414564465     -4.74130236031/-13766.2655691
rise shell  0.000344149932691     -4.73765936903/-13766.2655691
earlier qtr  0.000343937530956     -4.73473539034/-13766.2655691
make qtr  0.000343937530956     -4.73473539034/-13766.2655691
discontinue expect  0.000343798316348     -4.73281892507/-13766.2655691
expect shell  0.000343798316348     -4.73281892507/-13766.2655691
bank property  0.000343749118011     -4.7321416477/-13766.2655691
make shrs  0.000343296573784     -4.72591180368/-13766.2655691
chemlawn dlr  0.00034316232621     -4.72406371593/-13766.2655691
dlr shell  0.00034316232621     -4.72406371593/-13766.2655691
cubic fiscal  0.000342541571603     -4.71551824316/-13766.2655691
cash rev  0.00034235785964     -4.71298921548/-13766.2655691
avg plan  0.000342251874941     -4.71153020198/-13766.2655691
piedmont share  0.000341731668324     -4.70436889953/-13766.2655691
cubic loss  0.000341118259391     -4.69592454926/-13766.2655691
oper report  0.000340340150357     -4.68521289366/-13766.2655691
oper revenue  0.000340340150357     -4.68521289366/-13766.2655691
cash oper  0.000340340150357     -4.68521289366/-13766.2655691
oper total  0.000340340150357     -4.68521289366/-13766.2655691
compare oper  0.000340340150357     -4.68521289366/-13766.2655691
canada qtr  0.000340010015466     -4.68066816907/-13766.2655691
capital shell  0.000339711605779     -4.67656018207/-13766.2655691
shell tax  0.000339440555682     -4.67282883446/-13766.2655691
loan rev  0.000339168490414     -4.66908351173/-13766.2655691
oil shrs  0.000339100314584     -4.66814498515/-13766.2655691
cubic dlrs  0.000337948753762     -4.65229229306/-13766.2655691
income shell  0.000337896761866     -4.6515765588/-13766.2655691
cubic income  0.000337896761866     -4.6515765588/-13766.2655691
rev sell  0.000336974557118     -4.63888124333/-13766.2655691
qtr reduce  0.000336284001746     -4.62937487468/-13766.2655691
report shr  0.000336026131545     -4.62582496502/-13766.2655691
avg pct  0.00033479763623     -4.60891317227/-13766.2655691
dlr usair  0.00033460640848     -4.60628068027/-13766.2655691
plan shrs  0.00033459834573     -4.60616968632/-13766.2655691
corp cubic  0.000334525740685     -4.60517018599/-13766.2655691
billion excludes  0.000334140147285     -4.59986200484/-13766.2655691
shr total  0.000332934544055     -4.5832653506/-13766.2655691
capital shr  0.000332934544055     -4.5832653506/-13766.2655691
earn qtr  0.000332739818763     -4.58058471052/-13766.2655691
earn shell  0.000332686621146     -4.579852378/-13766.2655691
earn mths  0.000332686621146     -4.579852378/-13766.2655691
pct shrs  0.000332562341661     -4.5781415136/-13766.2655691
avg oil  0.000332176855254     -4.57283480535/-13766.2655691
increase rev  0.000331962822371     -4.56988837184/-13766.2655691
canada pretax  0.000331937734703     -4.56954300834/-13766.2655691
revenue shell  0.000331749300508     -4.56694897317/-13766.2655691
end excludes  0.000331228571815     -4.55978048369/-13766.2655691
shell u.s.  0.000330556022259     -4.5505219879/-13766.2655691
cubic reduce  0.000329902117324     -4.54152015891/-13766.2655691
reduce shrs  0.000329902117324     -4.54152015891/-13766.2655691
avg reduce  0.000329902117324     -4.54152015891/-13766.2655691
mths report  0.000329374176556     -4.53425238609/-13766.2655691
cubic profit  0.000329193999511     -4.53177202103/-13766.2655691
cubic january  0.000329156406309     -4.53125450304/-13766.2655691
avg bank  0.000328665915981     -4.52450228292/-13766.2655691
natural pretax  0.000328072922144     -4.51633897228/-13766.2655691
cubic pretax  0.000328072922144     -4.51633897228/-13766.2655691
mths natural  0.000328072922144     -4.51633897228/-13766.2655691
petroleum pretax  0.000328072922144     -4.51633897228/-13766.2655691
extraordinary natural  0.0003276748864     -4.51085950652/-13766.2655691
cubic extraordinary  0.0003276748864     -4.51085950652/-13766.2655691
mths plan  0.0003276748864     -4.51085950652/-13766.2655691
due shell  0.000327374921727     -4.50673011317/-13766.2655691
canadian note  0.000327179039139     -4.50403354145/-13766.2655691
debt piedmont  0.000326872211474     -4.49980967033/-13766.2655691
cubic end  0.000326824717951     -4.49915586187/-13766.2655691
cubic sale  0.000326548641489     -4.49535531998/-13766.2655691
capital mths  0.000326467523288     -4.49423862528/-13766.2655691
avg capital  0.000326467523288     -4.49423862528/-13766.2655691
share usair  0.000326217359143     -4.49079479923/-13766.2655691
capital qtr  0.000326131506744     -4.48961293231/-13766.2655691
petroleum qtr  0.000326131506744     -4.48961293231/-13766.2655691
