Topic 0
Topic coherence: -1764.59681616
AVG: -2.26230361047
SD:  1.21778609759
discontinue expect  0.00268209648896     -4.73281892507/-1764.59681616
oper report  0.00265511807045     -4.68521289366/-1764.59681616
oper revenue  0.00265511807045     -4.68521289366/-1764.59681616
report shr  0.00262146283086     -4.62582496502/-1764.59681616
dlr usair  0.00261038705164     -4.60628068027/-1764.59681616
share usair  0.00254494100754     -4.49079479923/-1764.59681616
revenue shr  0.00253059637989     -4.46548231494/-1764.59681616
gas qtr  0.00241290887485     -4.25781131825/-1764.59681616
loan oper  0.00236563232556     -4.1743872699/-1764.59681616
discontinue report  0.00232544308842     -4.10346947/-1764.59681616
billion oper  0.00232397043968     -4.10087083872/-1764.59681616
gas shr  0.00232220612509     -4.09775753482/-1764.59681616
billion discontinue  0.00228487206273     -4.03187796724/-1764.59681616
company discontinue  0.00226096749535     -3.98969604375/-1764.59681616
ct gas  0.00220550114477     -3.89182029811/-1764.59681616
qtr revenue  0.00220301742265     -3.88743752996/-1764.59681616
bank oper  0.00217495294003     -3.83791503327/-1764.59681616
discontinue usair  0.00216969755438     -3.82864139649/-1764.59681616
asset usair  0.00216969755438     -3.82864139649/-1764.59681616
exclude usair  0.00216969755438     -3.82864139649/-1764.59681616
exclude pct  0.00213679631932     -3.77058398186/-1764.59681616
company exclude  0.00211733757463     -3.73624714294/-1764.59681616
exclude expect  0.0020893443398     -3.68685036989/-1764.59681616
discontinue revenue  0.00206883419932     -3.65065824129/-1764.59681616
ct revenue  0.00204925815551     -3.61611441671/-1764.59681616
bank exclude  0.00203078624286     -3.58351893846/-1764.59681616
expect qtr  0.00201041375108     -3.54756970433/-1764.59681616
charge pct  0.00200122444994     -3.5313542928/-1764.59681616
asset exclude  0.00199093776429     -3.51320244004/-1764.59681616
note revenue  0.00198657544841     -3.50550471134/-1764.59681616
discontinue end  0.0019855684751     -3.50372780944/-1764.59681616
gas oper  0.00197282464609     -3.48124008934/-1764.59681616
gas net  0.00196541412608     -3.46816350933/-1764.59681616
exclude report  0.00196170340563     -3.46161558383/-1764.59681616
loan sale  0.00195400801708     -3.4480363257/-1764.59681616
discontinue gas  0.00193060393787     -3.40673756204/-1764.59681616
corp discontinue  0.00192294873307     -3.39322921201/-1764.59681616
gas note  0.00192093336266     -3.38967289581/-1764.59681616
gas loan  0.0019200701459     -3.38814966627/-1764.59681616
asset oper  0.001918812206     -3.38592990953/-1764.59681616
corp exclude  0.00189018228446     -3.33540964112/-1764.59681616
exclude lt  0.00186972063179     -3.29930307398/-1764.59681616
oper pct  0.00186950271151     -3.29891853254/-1764.59681616
discontinue lt  0.00186468325026     -3.29041412656/-1764.59681616
bank revenue  0.00185410020264     -3.27173931443/-1764.59681616
bank shr  0.00184830295552     -3.26150951062/-1764.59681616
discontinue result  0.00184636881818     -3.25809653802/-1764.59681616
credit gas  0.00184447031827     -3.25474645114/-1764.59681616
charge expect  0.00184445363659     -3.2547170147/-1764.59681616
exclude revenue  0.00183905643684     -3.24519313319/-1764.59681616
end gas  0.00182562685835     -3.22149534176/-1764.59681616
discontinue dlr  0.00182477169269     -3.21998631915/-1764.59681616
gain gas  0.00181844683138     -3.20882548901/-1764.59681616
income shr  0.00181172886644     -3.19697098948/-1764.59681616
ct loan  0.0018082135867     -3.19076793804/-1764.59681616
discontinue mln  0.0018034701112     -3.18239761627/-1764.59681616
bank ct  0.00179935869262     -3.17514262014/-1764.59681616
gas lt  0.0017984929077     -3.17361485882/-1764.59681616
end exclude  0.00179841995265     -3.17348612257/-1764.59681616
loan operation  0.00179730695388     -3.17152212848/-1764.59681616
income qtr  0.00178384677164     -3.14777033376/-1764.59681616
exclude loan  0.00178115883438     -3.14302720824/-1764.59681616
asset discontinue  0.0017768898749     -3.13549421593/-1764.59681616
discontinue year  0.00177225109028     -3.12730863134/-1764.59681616
gas year  0.00176521122718     -3.11488611134/-1764.59681616
corp income  0.00176500137653     -3.11451580954/-1764.59681616
billion exclude  0.00175810246295     -3.10234200861/-1764.59681616
dlrs gas  0.00175644923742     -3.09942473211/-1764.59681616
discontinue share  0.00175390262452     -3.0949309871/-1764.59681616
pct shr  0.0017502527026     -3.08849034649/-1764.59681616
gas loss  0.00174911719694     -3.08648663682/-1764.59681616
gas share  0.0017485310043     -3.08545224314/-1764.59681616
charge end  0.00174763659077     -3.08387396388/-1764.59681616
gas sale  0.00174104756259     -3.07224698574/-1764.59681616
discontinue sale  0.00174104756259     -3.07224698574/-1764.59681616
charge corp  0.0017400325058     -3.07045581975/-1764.59681616
exclude mln  0.00173954871391     -3.06960212212/-1764.59681616
discontinue dlrs  0.00173873836817     -3.06817218861/-1764.59681616
gas mln  0.00173703562025     -3.06516752505/-1764.59681616
ct expect  0.00173702099927     -3.06514172493/-1764.59681616
earnings gas  0.00173583963197     -3.06305708794/-1764.59681616
exclude gas  0.00173321794517     -3.05843086777/-1764.59681616
oper share  0.00173271504687     -3.05754345503/-1764.59681616
charge lt  0.00173124947695     -3.05495731502/-1764.59681616
lt revenue  0.00172927145857     -3.05146691008/-1764.59681616
net revenue  0.001727302365     -3.04799225383/-1764.59681616
gas income  0.00172398511575     -3.04213864637/-1764.59681616
exclude result  0.00172298455167     -3.04037305418/-1764.59681616
bank qtr  0.00171709892614     -3.0299872981/-1764.59681616
income lt  0.00170986196926     -3.01721698703/-1764.59681616
corp gas  0.00170682709381     -3.01186165548/-1764.59681616
gain revenue  0.00170633864807     -3.01099974568/-1764.59681616
gas quarter  0.00170172002682     -3.00284974132/-1764.59681616
gas profit  0.00170145201939     -3.00237681627/-1764.59681616
lt oper  0.0016892523638     -2.98084934286/-1764.59681616
asset ct  0.00168803955208     -2.97870921915/-1764.59681616
loan lt  0.00168375925109     -2.97115621366/-1764.59681616
dlrs exclude  0.00168340648234     -2.97053371904/-1764.59681616
loan shr  0.00168057009295     -2.96552863535/-1764.59681616
exclude share  0.0016782301585     -2.96139959447/-1764.59681616
exclude year  0.00167486325904     -2.95545837442/-1764.59681616
exclude sale  0.00167051917144     -2.94779281126/-1764.59681616
ct report  0.00167027315377     -2.94735868927/-1764.59681616
ct income  0.00167027315377     -2.94735868927/-1764.59681616
charge report  0.00166628355739     -2.94031866019/-1764.59681616
gas include  0.00166580438224     -2.93947310925/-1764.59681616
charge company  0.00166060849787     -2.93030446823/-1764.59681616
credit share  0.00165964811045     -2.92860977165/-1764.59681616
include revenue  0.00165917621672     -2.92777706948/-1764.59681616
ct exclude  0.00165645047604     -2.92296723615/-1764.59681616
loan share  0.00165509626516     -2.92057759995/-1764.59681616
corp loan  0.00165407259363     -2.91877123242/-1764.59681616
charge mln  0.00164468517055     -2.90220621554/-1764.59681616
exclude include  0.00163974454079     -2.89348799601/-1764.59681616
charge ct  0.00163963316804     -2.893291468/-1764.59681616
corp revenue  0.00163346298817     -2.88240358825/-1764.59681616
pct qtr  0.00163220005471     -2.88017501988/-1764.59681616
mln oper  0.00163204446004     -2.87990045803/-1764.59681616
billion charge  0.00163164663504     -2.8791984573/-1764.59681616
charge loan  0.00163058440101     -2.8773240425/-1764.59681616
oper sale  0.00162981540619     -2.87596707669/-1764.59681616
credit lt  0.00162660809663     -2.87030746846/-1764.59681616
qtr report  0.00162365431736     -2.86509523896/-1764.59681616
loan profit  0.00162224869028     -2.8626148739/-1764.59681616
charge share  0.00161994070422     -2.85854220903/-1764.59681616
loan year  0.0016154536192     -2.8506243131/-1764.59681616
company credit  0.00161350713967     -2.84718956152/-1764.59681616
company loan  0.00161004106348     -2.8410733345/-1764.59681616
discontinue earnings  0.00160938380406     -2.83991353663/-1764.59681616
credit discontinue  0.00160653843394     -2.83489260558/-1764.59681616
income pct  0.0016054103884     -2.83290206001/-1764.59681616
charge year  0.00160481102114     -2.83184441845/-1764.59681616
charge dlrs  0.00160248674094     -2.82774300101/-1764.59681616
gas pct  0.00160241987122     -2.82762500291/-1764.59681616
discontinue income  0.00159752928784     -2.81899509505/-1764.59681616
corp credit  0.00159436461122     -2.81341071676/-1764.59681616
loan revenue  0.00159401031193     -2.81278552137/-1764.59681616
income mln  0.00159183599127     -2.80894872206/-1764.59681616
credit revenue  0.00159057395032     -2.80672172861/-1764.59681616
mln revenue  0.00158796770532     -2.80212275699/-1764.59681616
loan qtr  0.00158043198069     -2.78882524129/-1764.59681616
pct revenue  0.00157904741687     -2.78638204437/-1764.59681616
asset pct  0.00157619249047     -2.78134425034/-1764.59681616
billion gas  0.00157492916982     -2.77911499874/-1764.59681616
dlr income  0.00157438432475     -2.77815356687/-1764.59681616
ct discontinue  0.00157104717078     -2.7722648356/-1764.59681616
company gas  0.00156681118566     -2.76479002975/-1764.59681616
dlrs oper  0.00156065287183     -2.75392308877/-1764.59681616
credit ct  0.00155942211306     -2.75175129576/-1764.59681616
oper year  0.00155924796407     -2.75144399301/-1764.59681616
asset year  0.00155440433039     -2.74289693243/-1764.59681616
gain loan  0.00155431299318     -2.74273575909/-1764.59681616
exclude income  0.00155391533567     -2.74203405392/-1764.59681616
revenue sale  0.0015513444076     -2.73749740243/-1764.59681616
asset shr  0.00155131111823     -2.7374386601/-1764.59681616
charge shr  0.00154759502825     -2.73088125956/-1764.59681616
credit report  0.00154695614663     -2.72975389109/-1764.59681616
corp tax  0.00153692798131     -2.7120582225/-1764.59681616
charge net  0.00153603235754     -2.71047780764/-1764.59681616
exclude net  0.00153603235754     -2.71047780764/-1764.59681616
loss revenue  0.00153576672063     -2.71000906559/-1764.59681616
loan pct  0.00153236763331     -2.70401104694/-1764.59681616
gas result  0.00152704978049     -2.69462718077/-1764.59681616
income oper  0.00152600452653     -2.69278272897/-1764.59681616
dlrs income  0.00152368095775     -2.6886825669/-1764.59681616
end loan  0.00152328185236     -2.68797830679/-1764.59681616
end income  0.00152328185236     -2.68797830679/-1764.59681616
gas tax  0.00152267833999     -2.68691335079/-1764.59681616
asset qtr  0.00152072399828     -2.68346472563/-1764.59681616
company income  0.00152071247421     -2.6834443903/-1764.59681616
loan report  0.00151896518865     -2.68036113576/-1764.59681616
exclude qtr  0.00151669051726     -2.67634725786/-1764.59681616
credit end  0.00151248720805     -2.66893011182/-1764.59681616
asset report  0.00151217826093     -2.66838494471/-1764.59681616
discontinue tax  0.0015116740779     -2.66749526494/-1764.59681616
charge qtr  0.00150475951466     -2.65529384866/-1764.59681616
charge sale  0.00150448287238     -2.65480568658/-1764.59681616
loan mln  0.00150226485902     -2.65089178726/-1764.59681616
company gain  0.00150041919681     -2.6476349376/-1764.59681616
dlr revenue  0.00149871185872     -2.64462217425/-1764.59681616
revenue share  0.0014977618905     -2.64294586335/-1764.59681616
discontinue net  0.00149614744098     -2.64009701087/-1764.59681616
result shr  0.001494593653     -2.63735520154/-1764.59681616
bank gas  0.00149243592059     -2.6335476738/-1764.59681616
loan net  0.00149067201973     -2.63043509996/-1764.59681616
loan tax  0.0014902865702     -2.62975493695/-1764.59681616
asset end  0.00148128473921     -2.61387033463/-1764.59681616
asset quarter  0.00148100968483     -2.61338497456/-1764.59681616
gas operation  0.00148017174044     -2.61190634055/-1764.59681616
gas report  0.00147941181232     -2.61056537382/-1764.59681616
discontinue include  0.0014751249967     -2.60300087263/-1764.59681616
exclude shr  0.00147470734272     -2.60226388173/-1764.59681616
income sale  0.00147384288665     -2.60073846531/-1764.59681616
dlrs revenue  0.0014723865166     -2.59816855936/-1764.59681616
ct earnings  0.00147165385985     -2.59687571558/-1764.59681616
income year  0.00146739148369     -2.58935434019/-1764.59681616
include income  0.00146567974987     -2.58633382014/-1764.59681616
bank profit  0.00146541229605     -2.58586187198/-1764.59681616
income note  0.00146532699437     -2.58571134891/-1764.59681616
dlr gas  0.00146435578301     -2.58399755243/-1764.59681616
loan quarter  0.0014630176438     -2.58163627625/-1764.59681616
revenue year  0.00146122044241     -2.57846494039/-1764.59681616
asset tax  0.00145964658447     -2.57568771568/-1764.59681616
dlr exclude  0.00145608261869     -2.56939875301/-1764.59681616
company tax  0.00145396462871     -2.56566135464/-1764.59681616
end revenue  0.00145171098463     -2.56168458146/-1764.59681616
charge gas  0.00145043880744     -2.55943970165/-1764.59681616
note report  0.00144969285276     -2.55812339239/-1764.59681616
loan loss  0.00144840926967     -2.55585838576/-1764.59681616
exclude profit  0.00144703117043     -2.55342659622/-1764.59681616
asset expect  0.00144669656591     -2.55283615417/-1764.59681616
exclude quarter  0.0014455792928     -2.55086461758/-1764.59681616
ct dlr  0.00144049539129     -2.54189358116/-1764.59681616
ct pct  0.00143585026945     -2.53369681396/-1764.59681616
credit mln  0.00143367886176     -2.52986515486/-1764.59681616
earnings oper  0.00143133469423     -2.52572864431/-1764.59681616
credit earnings  0.00143038940345     -2.52406058721/-1764.59681616
asset loss  0.00142967362311     -2.5227975235/-1764.59681616
charge exclude  0.00142898485662     -2.52158212835/-1764.59681616
expect net  0.00142635116591     -2.5169347261/-1764.59681616
income share  0.00142380930953     -2.51244937443/-1764.59681616
lt tax  0.00142267056633     -2.51043995179/-1764.59681616
dlrs loan  0.00142201847295     -2.50928926989/-1764.59681616
bank net  0.001419101152     -2.50414137464/-1764.59681616
discontinue qtr  0.0014174020637     -2.50114316884/-1764.59681616
loan result  0.00141650861846     -2.4995665982/-1764.59681616
charge revenue  0.00140977278996     -2.48768057667/-1764.59681616
asset note  0.00140879827243     -2.48596094614/-1764.59681616
include loan  0.00140784826484     -2.48428456579/-1764.59681616
bank loss  0.00140709287935     -2.48295161495/-1764.59681616
asset credit  0.00140441014     -2.47821766164/-1764.59681616
bank lt  0.00139903112018     -2.46872586038/-1764.59681616
discontinue shr  0.00139862790957     -2.46801435622/-1764.59681616
charge note  0.0013981389922     -2.46715161419/-1764.59681616
earnings lt  0.00139792965882     -2.46678222517/-1764.59681616
earnings loan  0.00139603332774     -2.46343596539/-1764.59681616
asset lt  0.00139463806181     -2.46097388358/-1764.59681616
income loss  0.00139396406768     -2.45978455567/-1764.59681616
income net  0.0013932841885     -2.45858484303/-1764.59681616
asset net  0.0013932841885     -2.45858484303/-1764.59681616
bank charge  0.00139119074191     -2.45489075385/-1764.59681616
company revenue  0.00138955370072     -2.45200203617/-1764.59681616
credit dlrs  0.00138658808091     -2.44676891291/-1764.59681616
ct result  0.00138500082376     -2.44396804399/-1764.59681616
company shr  0.00138488946294     -2.44377153703/-1764.59681616
profit revenue  0.00138431680595     -2.44276102834/-1764.59681616
discontinue profit  0.00138431680595     -2.44276102834/-1764.59681616
asset profit  0.00138431680595     -2.44276102834/-1764.59681616
billion revenue  0.00138424978428     -2.44264276212/-1764.59681616
share tax  0.00137752223122     -2.43077134341/-1764.59681616
credit result  0.0013750241256     -2.42636319418/-1764.59681616
bank corp  0.00137475217405     -2.42588330934/-1764.59681616
income profit  0.00137362400398     -2.42389254403/-1764.59681616
credit shr  0.00137356084917     -2.42378110125/-1764.59681616
asset share  0.00137199339038     -2.42101516847/-1764.59681616
asset mln  0.00136987492777     -2.41727693608/-1764.59681616
company qtr  0.00136886046777     -2.4154868232/-1764.59681616
loan note  0.00136399000645     -2.40689242267/-1764.59681616
bank sale  0.00136206256086     -2.4034912583/-1764.59681616
expect note  0.00135413407645     -2.38950067996/-1764.59681616
earnings exclude  0.00135324307004     -2.38792841288/-1764.59681616
credit income  0.00135039769992     -2.38290748183/-1764.59681616
billion operation  0.00134695332202     -2.37682954355/-1764.59681616
earnings mln  0.00134674103443     -2.37645494156/-1764.59681616
asset sale  0.00134483625913     -2.37309378112/-1764.59681616
asset corp  0.00134478739594     -2.37300755729/-1764.59681616
net report  0.00134282868413     -2.36955122066/-1764.59681616
credit exclude  0.00134018658238     -2.36488897633/-1764.59681616
credit net  0.00133864636484     -2.36217111337/-1764.59681616
dlr loan  0.0013378999551     -2.36085400112/-1764.59681616
lt report  0.00133745192528     -2.36006340912/-1764.59681616
discontinue quarter  0.00133656181589     -2.35849272493/-1764.59681616
ct operation  0.00133639662082     -2.35820122223/-1764.59681616
revenue tax  0.0013351826802     -2.35605910648/-1764.59681616
credit year  0.00133353842933     -2.35315766663/-1764.59681616
billion income  0.00132918692371     -2.34547901367/-1764.59681616
exclude loss  0.00132866004892     -2.34454929209/-1764.59681616
charge gain  0.00132825132067     -2.34382805153/-1764.59681616
charge dlr  0.00132472025198     -2.33759713895/-1764.59681616
charge discontinue  0.001322415339     -2.33352989684/-1764.59681616
charge profit  0.00131816896229     -2.32603675403/-1764.59681616
earnings include  0.00131807931369     -2.32587856039/-1764.59681616
mln tax  0.00131729536251     -2.32449520263/-1764.59681616
asset operation  0.00131461753557     -2.31976991775/-1764.59681616
company oper  0.00131366511505     -2.31808927953/-1764.59681616
ct tax  0.00131357333407     -2.3179273231/-1764.59681616
asset include  0.00131090577878     -2.31322016352/-1764.59681616
exclude note  0.0013102789233     -2.31211401634/-1764.59681616
ct oper  0.00130985724409     -2.31136992255/-1764.59681616
billion gain  0.00130857731825     -2.3091113695/-1764.59681616
asset dlrs  0.00130799597065     -2.30808552537/-1764.59681616
corp report  0.00130715021883     -2.30659311439/-1764.59681616
credit operation  0.00130711144318     -2.306524691/-1764.59681616
operation revenue  0.00130711144318     -2.306524691/-1764.59681616
asset gain  0.00130631174115     -2.30511353935/-1764.59681616
lt operation  0.00130478549756     -2.30242033478/-1764.59681616
charge earnings  0.00130393357554     -2.30091703589/-1764.59681616
charge income  0.00130352796773     -2.30020130164/-1764.59681616
discontinue note  0.00130130720519     -2.29628255112/-1764.59681616
oper profit  0.00129927715655     -2.29270033376/-1764.59681616
earnings net  0.00129650045251     -2.28780057065/-1764.59681616
billion credit  0.00129524254558     -2.28558087209/-1764.59681616
gas revenue  0.0012924914509     -2.28072629918/-1764.59681616
dlr lt  0.00128913230299     -2.27479875747/-1764.59681616
charge quarter  0.00128902603706     -2.27461124095/-1764.59681616
charge result  0.00128861991572     -2.27389460053/-1764.59681616
gain lt  0.00128641430405     -2.2700025852/-1764.59681616
income operation  0.00128517186365     -2.26781017882/-1764.59681616
asset company  0.00128506210279     -2.26761649516/-1764.59681616
asset result  0.0012829243734     -2.26384426468/-1764.59681616
lt quarter  0.0012810171043     -2.26047870369/-1764.59681616
charge tax  0.00127467708796     -2.24929113105/-1764.59681616
charge loss  0.00127359718835     -2.24738554364/-1764.59681616
net oper  0.00127189851934     -2.24438807771/-1764.59681616
dlr net  0.00127189851934     -2.24438807771/-1764.59681616
asset revenue  0.00126922549506     -2.23967126758/-1764.59681616
exclude tax  0.00126754867081     -2.23671234884/-1764.59681616
charge credit  0.00126451411635     -2.23135758371/-1764.59681616
asset income  0.00126442959078     -2.23120843015/-1764.59681616
dlrs tax  0.00126357725869     -2.22970440767/-1764.59681616
asset dlr  0.0012630614873     -2.2287942791/-1764.59681616
lt result  0.00125820559745     -2.22022559133/-1764.59681616
income loan  0.0012569887882     -2.21807841362/-1764.59681616
income report  0.00125603752691     -2.21639982097/-1764.59681616
gain income  0.00125164754517     -2.20865327316/-1764.59681616
charge operation  0.00125039397795     -2.20644123244/-1764.59681616
dlrs earnings  0.00124992113546     -2.20560685609/-1764.59681616
expect revenue  0.00124902077434     -2.20401808172/-1764.59681616
mln operation  0.00124869078151     -2.20343577743/-1764.59681616
oper result  0.00124691726955     -2.20030624387/-1764.59681616
bank share  0.00123788670019     -2.18437092993/-1764.59681616
credit sale  0.00123420919416     -2.17788161449/-1764.59681616
earnings loss  0.00123310127261     -2.17592657966/-1764.59681616
corp result  0.00122863998177     -2.16805420004/-1764.59681616
mln quarter  0.00122789205485     -2.16673441058/-1764.59681616
report revenue  0.00122675491115     -2.16472781042/-1764.59681616
asset charge  0.00121909340442     -2.15120834005/-1764.59681616
result revenue  0.00121870081577     -2.15051557937/-1764.59681616
end oper  0.00121627728382     -2.1462390226/-1764.59681616
billion earnings  0.00121546650122     -2.1448083182/-1764.59681616
net operation  0.00121385976256     -2.14197307228/-1764.59681616
bank company  0.00121036418849     -2.13580479341/-1764.59681616
asset earnings  0.00120853766795     -2.13258172107/-1764.59681616
corp end  0.00120725247407     -2.13031387205/-1764.59681616
gain mln  0.00120292318412     -2.12267442078/-1764.59681616
dlrs operation  0.00120173716605     -2.12058157707/-1764.59681616
operation year  0.00120026456701     -2.1179830335/-1764.59681616
operation share  0.00120009258548     -2.11767955543/-1764.59681616
bank gain  0.00119586138942     -2.11021320035/-1764.59681616
billion quarter  0.00119577761358     -2.11006536976/-1764.59681616
oper quarter  0.00119335496476     -2.10579037138/-1764.59681616
operation tax  0.00119271355295     -2.10465853813/-1764.59681616
expect lt  0.00119250976788     -2.10429893964/-1764.59681616
credit loss  0.00118924611946     -2.09853991604/-1764.59681616
quarter revenue  0.00118787954351     -2.09612846046/-1764.59681616
earnings year  0.00118750047583     -2.09545955883/-1764.59681616
credit loan  0.00118223922584     -2.08617557386/-1764.59681616
dlr mln  0.00118088466924     -2.0837853276/-1764.59681616
exclude operation  0.00118065561527     -2.08338113968/-1764.59681616
charge include  0.00117525808125     -2.07385666834/-1764.59681616
bank operation  0.00117472151192     -2.07290983982/-1764.59681616
charge oper  0.00117321594183     -2.07025311563/-1764.59681616
earnings sale  0.00116839265814     -2.06174196458/-1764.59681616
sale tax  0.00116839265814     -2.06174196458/-1764.59681616
net result  0.00116734328353     -2.05989024149/-1764.59681616
credit gain  0.00116708862677     -2.05944087497/-1764.59681616
credit profit  0.00115996206754     -2.04686537125/-1764.59681616
discontinue loss  0.00115987676586     -2.04671484818/-1764.59681616
gain share  0.00115896665112     -2.0451088626/-1764.59681616
bank include  0.00115867050609     -2.04458628604/-1764.59681616
tax year  0.00115799090159     -2.04338705808/-1764.59681616
company operation  0.00115511170045     -2.03830642893/-1764.59681616
mln result  0.00115426544552     -2.03681313018/-1764.59681616
include report  0.00115324748202     -2.03501683502/-1764.59681616
income result  0.00115195297027     -2.03273254371/-1764.59681616
bank tax  0.00114678838523     -2.02361913338/-1764.59681616
company earnings  0.00114589683577     -2.02204590805/-1764.59681616
asset gas  0.00114498857893     -2.02044320092/-1764.59681616
gain year  0.00114496270273     -2.02039753986/-1764.59681616
dlr note  0.00114424262424     -2.01912689166/-1764.59681616
bank note  0.00113976274565     -2.01122171215/-1764.59681616
ct end  0.00113855416278     -2.00908905068/-1764.59681616
mln report  0.00113747960085     -2.00719288212/-1764.59681616
dlr year  0.00113682530786     -2.00603831878/-1764.59681616
credit note  0.00113090785157     -1.99559639425/-1764.59681616
asset bank  0.00112988195311     -1.9937860971/-1764.59681616
billion loan  0.00112810905026     -1.99065763838/-1764.59681616
bank dlrs  0.00112691031324     -1.98854235085/-1764.59681616
company dlr  0.00112349464259     -1.9825150693/-1764.59681616
dlr sale  0.00112303232033     -1.98169925691/-1764.59681616
dlrs result  0.00112199526343     -1.9798692696/-1764.59681616
expect loss  0.00112116013476     -1.9783956042/-1764.59681616
end shr  0.00111717248495     -1.97135901005/-1764.59681616
billion tax  0.00111597364669     -1.96924354387/-1764.59681616
end lt  0.0011119761525     -1.96218957834/-1764.59681616
net tax  0.00110609743942     -1.95181601996/-1764.59681616
bank report  0.00110603580878     -1.95170726674/-1764.59681616
note result  0.00110514424729     -1.95013402017/-1764.59681616
dlr profit  0.00110463018171     -1.94922690168/-1764.59681616
bank mln  0.00110450778834     -1.94901092673/-1764.59681616
dlrs report  0.0011036974426     -1.94758099322/-1764.59681616
operation sale  0.00110275057239     -1.94591014906/-1764.59681616
dlr share  0.00110153002121     -1.94375636834/-1764.59681616
bank year  0.00109996274757     -1.94099076226/-1764.59681616
net quarter  0.00109514634133     -1.93249174714/-1764.59681616
billion ct  0.00109476403939     -1.93181713835/-1764.59681616
dlrs quarter  0.00109429918921     -1.9309968652/-1764.59681616
dlr tax  0.00109277536758     -1.92830793441/-1764.59681616
asset billion  0.001092455679     -1.92774381297/-1764.59681616
billion qtr  0.00109015668319     -1.92368701227/-1764.59681616
shr tax  0.0010901009886     -1.92358873378/-1764.59681616
income quarter  0.00108820200536     -1.920237794/-1764.59681616
dlrs gain  0.00108781193629     -1.91954947936/-1764.59681616
credit include  0.00108231731723     -1.90985369207/-1764.59681616
dlr dlrs  0.0010804877414     -1.90662522838/-1764.59681616
bank quarter  0.00107913458486     -1.90423745265/-1764.59681616
dlrs profit  0.00107867138827     -1.90342009743/-1764.59681616
bank earnings  0.00107415581306     -1.89545192779/-1764.59681616
discontinue gain  0.00107414786275     -1.8954378987/-1764.59681616
net pct  0.0010725550059     -1.89262714857/-1764.59681616
corp expect  0.00107058552862     -1.88915181524/-1764.59681616
income revenue  0.00106482558472     -1.87898783656/-1764.59681616
ct gain  0.00106425219728     -1.87797603892/-1764.59681616
exclude gain  0.00106003837814     -1.87054034708/-1764.59681616
dlr result  0.00105918321248     -1.86903132448/-1764.59681616
loss oper  0.00105798770611     -1.86692173774/-1764.59681616
report tax  0.00105698297499     -1.86514879241/-1764.59681616
earnings tax  0.00105557376501     -1.86266210496/-1764.59681616
quarter year  0.00105426974072     -1.86036102786/-1764.59681616
quarter share  0.00105407272748     -1.86001337892/-1764.59681616
end share  0.00104938275568     -1.85173746962/-1764.59681616
expect mln  0.00104900402716     -1.85106916646/-1764.59681616
gain report  0.00104627166818     -1.84624765451/-1764.59681616
dlr loss  0.00104615634337     -1.84604415272/-1764.59681616
earnings profit  0.00104525177284     -1.84444795045/-1764.59681616
credit dlr  0.00104310549044     -1.84066062735/-1764.59681616
result sale  0.00104193683023     -1.83859841327/-1764.59681616
company note  0.00103928379434     -1.83391687459/-1764.59681616
