Topic 0
Topic coherence: -732.389691357
AVG: -1.68365446289
SD:  0.708606688354
billion credit  0.00312071687936     -2.28558087209/-732.389691357
dlr lt  0.00310599505197     -2.27479875747/-732.389691357
gain lt  0.00309944639035     -2.2700025852/-732.389691357
lt quarter  0.00308644254605     -2.26047870369/-732.389691357
net oper  0.00306447251265     -2.24438807771/-732.389691357
dlr net  0.00306447251265     -2.24438807771/-732.389691357
dlrs tax  0.0030444235275     -2.22970440767/-732.389691357
lt result  0.0030314812149     -2.22022559133/-732.389691357
dlrs earnings  0.00301152089129     -2.20560685609/-732.389691357
mln operation  0.00300855651497     -2.20343577743/-732.389691357
oper result  0.00300428347073     -2.20030624387/-732.389691357
credit sale  0.00297366503133     -2.17788161449/-732.389691357
earnings loss  0.0029709956398     -2.17592657966/-732.389691357
corp result  0.00296024674517     -2.16805420004/-732.389691357
mln quarter  0.00295844471345     -2.16673441058/-732.389691357
end oper  0.0029304604474     -2.1462390226/-732.389691357
billion earnings  0.00292850697315     -2.1448083182/-732.389691357
net operation  0.00292463574728     -2.14197307228/-732.389691357
corp end  0.00290871635305     -2.13031387205/-732.389691357
gain mln  0.00289828549724     -2.12267442078/-732.389691357
dlrs operation  0.00289542794239     -2.12058157707/-732.389691357
operation year  0.00289187990833     -2.1179830335/-732.389691357
operation share  0.0028914655414     -2.11767955543/-732.389691357
billion quarter  0.00288106918306     -2.11006536976/-732.389691357
oper quarter  0.00287523212878     -2.10579037138/-732.389691357
operation tax  0.00287368673122     -2.10465853813/-732.389691357
credit loss  0.00286533240542     -2.09853991604/-732.389691357
earnings year  0.00286112650624     -2.09545955883/-732.389691357
credit loan  0.00284845021507     -2.08617557386/-732.389691357
dlr mln  0.00284518658877     -2.0837853276/-732.389691357
earnings sale  0.00281508872792     -2.06174196458/-732.389691357
sale tax  0.00281508872792     -2.06174196458/-732.389691357
net result  0.00281256039756     -2.05989024149/-732.389691357
credit gain  0.00281194683551     -2.05944087497/-732.389691357
credit profit  0.00279477632659     -2.04686537125/-732.389691357
gain share  0.0027923780014     -2.0451088626/-732.389691357
tax year  0.002790027061     -2.04338705808/-732.389691357
company operation  0.00278309000384     -2.03830642893/-732.389691357
mln result  0.00278105106368     -2.03681313018/-732.389691357
include report  0.00277859841425     -2.03501683502/-732.389691357
company earnings  0.00276088799708     -2.02204590805/-732.389691357
gain year  0.00275863732614     -2.02039753986/-732.389691357
dlr note  0.00275690239156     -2.01912689166/-732.389691357
ct end  0.00274319679043     -2.00908905068/-732.389691357
mln report  0.00274060777453     -2.00719288212/-732.389691357
dlr year  0.00273903134145     -2.00603831878/-732.389691357
credit note  0.00272477400733     -1.99559639425/-732.389691357
billion loan  0.00271803066301     -1.99065763838/-732.389691357
company dlr  0.00270691285349     -1.9825150693/-732.389691357
dlr sale  0.00270579894869     -1.98169925691/-732.389691357
dlrs result  0.00270330029623     -1.9798692696/-732.389691357
end shr  0.0026916804446     -1.97135901005/-732.389691357
billion tax  0.00268879200119     -1.96924354387/-732.389691357
end lt  0.0026791605637     -1.96218957834/-732.389691357
net tax  0.00266499657628     -1.95181601996/-732.389691357
note result  0.00266269998498     -1.95013402017/-732.389691357
dlr profit  0.00266146141144     -1.94922690168/-732.389691357
dlrs report  0.002659214099     -1.94758099322/-732.389691357
operation sale  0.00265693273952     -1.94591014906/-732.389691357
dlr share  0.0026539919817     -1.94375636834/-732.389691357
net quarter  0.00263861134304     -1.93249174714/-732.389691357
billion ct  0.0026376902367     -1.93181713835/-732.389691357
dlrs quarter  0.00263657024122     -1.9309968652/-732.389691357
dlr tax  0.00263289879304     -1.92830793441/-732.389691357
billion qtr  0.00262658941677     -1.92368701227/-732.389691357
shr tax  0.00262645522798     -1.92358873378/-732.389691357
dlrs gain  0.00262094005694     -1.91954947936/-732.389691357
credit include  0.00260770149362     -1.90985369207/-732.389691357
dlr dlrs  0.00260329337084     -1.90662522838/-732.389691357
dlrs profit  0.00259891710642     -1.90342009743/-732.389691357
net pct  0.00258418048603     -1.89262714857/-732.389691357
ct gain  0.00256417595862     -1.87797603892/-732.389691357
dlr result  0.00255196290518     -1.86903132448/-732.389691357
loss oper  0.00254908248951     -1.86692173774/-732.389691357
report tax  0.00254666172179     -1.86514879241/-732.389691357
earnings tax  0.00254326641533     -1.86266210496/-732.389691357
quarter year  0.00254012454     -1.86036102786/-732.389691357
quarter share  0.00253964986246     -1.86001337892/-732.389691357
end share  0.00252834999109     -1.85173746962/-732.389691357
gain report  0.00252085423416     -1.84624765451/-732.389691357
dlr loss  0.00252057637416     -1.84604415272/-732.389691357
earnings profit  0.00251839693023     -1.84444795045/-732.389691357
credit dlr  0.00251322574453     -1.84066062735/-732.389691357
result sale  0.00251041001118     -1.83859841327/-732.389691357
company note  0.00250401786949     -1.83391687459/-732.389691357
result share  0.00248769928467     -1.82196531129/-732.389691357
dlr operation  0.00248088754815     -1.81697646568/-732.389691357
billion loss  0.00247616942512     -1.81352096101/-732.389691357
include result  0.00246613965749     -1.80617526259/-732.389691357
credit quarter  0.00246596238012     -1.80604542648/-732.389691357
company ct  0.00246381618723     -1.80447357692/-732.389691357
result year  0.00246301597815     -1.80388751204/-732.389691357
earnings share  0.00246244690488     -1.80347072865/-732.389691357
company result  0.00245914877197     -1.8010552101/-732.389691357
quarter sale  0.00245409715066     -1.79735545473/-732.389691357
report share  0.00245176580741     -1.79564800297/-732.389691357
loss report  0.00244913104988     -1.79371833371/-732.389691357
loss pct  0.00244913104988     -1.79371833371/-732.389691357
dlr quarter  0.00244645642938     -1.79175946923/-732.389691357
earnings shr  0.00244417887534     -1.79009141213/-732.389691357
report sale  0.00244037448912     -1.78730511888/-732.389691357
include operation  0.00243545536999     -1.78370240674/-732.389691357
profit share  0.00241330147988     -1.767477126/-732.389691357
end note  0.00240535690029     -1.7616585978/-732.389691357
loss result  0.00238123900287     -1.74399489836/-732.389691357
result tax  0.00238062015467     -1.74354166032/-732.389691357
lt profit  0.0023799350873     -1.74303992403/-732.389691357
dlr report  0.00237702720987     -1.74091022458/-732.389691357
company report  0.00236259426604     -1.7303396853/-732.389691357
dlrs end  0.00235727805476     -1.72644614697/-732.389691357
dlr include  0.00235208410264     -1.72264214998/-732.389691357
end mln  0.00234938253207     -1.72066354754/-732.389691357
billion report  0.00234757884181     -1.71934254339/-732.389691357
billion profit  0.00234308001293     -1.71604764749/-732.389691357
billion result  0.00234308001293     -1.71604764749/-732.389691357
billion shr  0.00233859595855     -1.71276357229/-732.389691357
gain net  0.00233523984835     -1.71030559178/-732.389691357
operation profit  0.00232539295984     -1.70309383214/-732.389691357
profit quarter  0.00231303637478     -1.69404399662/-732.389691357
billion dlr  0.00231199654597     -1.69328243672/-732.389691357
qtr result  0.00231142619574     -1.69286471809/-732.389691357
gain sale  0.00231023860527     -1.69199493907/-732.389691357
end gain  0.0023088183655     -1.69095477011/-732.389691357
company end  0.00229832860062     -1.68327217445/-732.389691357
include lt  0.00229640255937     -1.68186156169/-732.389691357
end include  0.00229615573812     -1.68168079235/-732.389691357
gain profit  0.00229470867234     -1.68062097629/-732.389691357
qtr share  0.00229133974585     -1.67815360925/-732.389691357
end net  0.00227887414652     -1.66902393281/-732.389691357
dlr earnings  0.00227730373473     -1.6678737794/-732.389691357
share shr  0.00226634328882     -1.65984646181/-732.389691357
include tax  0.00225566334734     -1.65202458276/-732.389691357
dlr gain  0.00225382865222     -1.65068087097/-732.389691357
mln profit  0.00225213880877     -1.64944324705/-732.389691357
earnings gain  0.00224152719022     -1.64167140701/-732.389691357
loss tax  0.00224095144899     -1.64124974007/-732.389691357
report year  0.00223737026802     -1.63862692004/-732.389691357
billion corp  0.00223517291061     -1.63701759813/-732.389691357
note pct  0.0022288051509     -1.63235391656/-732.389691357
end qtr  0.00222366146123     -1.62858673127/-732.389691357
billion net  0.00221512787247     -1.62233681883/-732.389691357
dlr qtr  0.00219146752785     -1.60500822634/-732.389691357
operation quarter  0.00219107524518     -1.60472092256/-732.389691357
profit result  0.00218962658006     -1.60365993515/-732.389691357
profit report  0.00218401920737     -1.5995531532/-732.389691357
dlr end  0.00218394468056     -1.59949857053/-732.389691357
note tax  0.00218178033558     -1.59791342658/-732.389691357
dlr oper  0.00217666968708     -1.5941704403/-732.389691357
gain result  0.00217528597908     -1.59315702683/-732.389691357
quarter tax  0.00215149585566     -1.57573338568/-732.389691357
qtr year  0.00214973133699     -1.5744410704/-732.389691357
profit sale  0.00213934168464     -1.56683179612/-732.389691357
end sale  0.00213934168464     -1.56683179612/-732.389691357
company net  0.00213601993609     -1.56439898173/-732.389691357
operation report  0.00213285937048     -1.56208421605/-732.389691357
ct include  0.00212936135804     -1.5595223078/-732.389691357
corp year  0.00212822863542     -1.55869271343/-732.389691357
billion mln  0.00212213625761     -1.55423071873/-732.389691357
earnings qtr  0.00211782679353     -1.55107451166/-732.389691357
loss operation  0.00211374424814     -1.54808449751/-732.389691357
billion end  0.00209339100947     -1.53317799532/-732.389691357
end tax  0.00209061196021     -1.53114264828/-732.389691357
profit year  0.0020862132179     -1.52792105476/-732.389691357
include mln  0.00208012084009     -1.52345906006/-732.389691357
loss quarter  0.00206035364684     -1.50898177149/-732.389691357
end report  0.00205678632062     -1.50636909855/-732.389691357
end loss  0.00205633186681     -1.50603626126/-732.389691357
profit tax  0.00205591970471     -1.50573439798/-732.389691357
end profit  0.00205591970471     -1.50573439798/-732.389691357
billion include  0.00205285003769     -1.50348620551/-732.389691357
sale share  0.00204397668585     -1.49698745409/-732.389691357
billion note  0.00204199917266     -1.49553914382/-732.389691357
gain operation  0.00203822890893     -1.49277784152/-732.389691357
billion sale  0.00203481287539     -1.49027597377/-732.389691357
lt sale  0.00203422309904     -1.48984402765/-732.389691357
dlrs loss  0.00200723804541     -1.47008045256/-732.389691357
include share  0.00200251943421     -1.46662459036/-732.389691357
gain loss  0.00200123647702     -1.46568496574/-732.389691357
loss mln  0.00199612799967     -1.46194356959/-732.389691357
end year  0.00199454166158     -1.46078175192/-732.389691357
dlr shr  0.00197561352926     -1.44691898294/-732.389691357
earnings operation  0.00197504378449     -1.44650170774/-732.389691357
sale year  0.00197374440737     -1.44555005733/-732.389691357
include year  0.00197215766305     -1.44438794215/-732.389691357
share year  0.00196425148386     -1.43859753801/-732.389691357
operation result  0.0019569518265     -1.43325134421/-732.389691357
billion share  0.00195140414817     -1.42918828179/-732.389691357
end operation  0.00194202934648     -1.42232227368/-732.389691357
dlrs include  0.00190625386993     -1.39612068344/-732.389691357
gain include  0.00189198768562     -1.38567227712/-732.389691357
dlrs sale  0.00188925976515     -1.38367437629/-732.389691357
note share  0.00188052823009     -1.37727949002/-732.389691357
credit oper  0.00188029125931     -1.37710593507/-732.389691357
corp qtr  0.00187762967303     -1.37515661671/-732.389691357
mln sale  0.00187186287865     -1.37093307596/-732.389691357
dlrs qtr  0.00187119191491     -1.37044166903/-732.389691357
lt note  0.00186720664262     -1.36752289669/-732.389691357
include sale  0.00186567918523     -1.36640420264/-732.389691357
billion dlrs  0.00186479661829     -1.36575781971/-732.389691357
billion year  0.00186250197378     -1.36407724573/-732.389691357
net share  0.00185321714787     -1.35727713495/-732.389691357
gain tax  0.00185207603818     -1.35644139797/-732.389691357
lt pct  0.00184878473777     -1.35403088348/-732.389691357
gain quarter  0.0018390370989     -1.34689181325/-732.389691357
include net  0.00183496295445     -1.34390795186/-732.389691357
earnings note  0.00182828323305     -1.33901579277/-732.389691357
dlrs note  0.00182208534075     -1.33447652033/-732.389691357
company loss  0.00182084348899     -1.33356700091/-732.389691357
loss share  0.0018107418893     -1.32616869343/-732.389691357
corp note  0.00181048385408     -1.3259797111/-732.389691357
pct profit  0.00180952882189     -1.32528025536/-732.389691357
note year  0.00178844789989     -1.3098408054/-732.389691357
include oper  0.00178387050401     -1.30648836785/-732.389691357
credit qtr  0.00177862188287     -1.30264433183/-732.389691357
corp profit  0.00175941702037     -1.28857888851/-732.389691357
note sale  0.00175938041121     -1.28855207635/-732.389691357
net sale  0.00175571092465     -1.28586458221/-732.389691357
loss sale  0.00175486962584     -1.28524842364/-732.389691357
earnings quarter  0.00175480111123     -1.28519824425/-732.389691357
end result  0.00174501018411     -1.27802747015/-732.389691357
mln note  0.00173870286659     -1.27340805582/-732.389691357
corp mln  0.00173669049581     -1.27193421621/-732.389691357
gain pct  0.00172437618233     -1.26291533996/-732.389691357
quarter shr  0.00172023234507     -1.25988043626/-732.389691357
dlrs shr  0.00171279556152     -1.25443381266/-732.389691357
mln share  0.00171178295852     -1.25369219266/-732.389691357
corp net  0.00170202761397     -1.24654747887/-732.389691357
corp shr  0.00170008687943     -1.24512610491/-732.389691357
quarter result  0.00169207890784     -1.23926114906/-732.389691357
operation qtr  0.00169185249928     -1.23909532977/-732.389691357
shr year  0.00167670783743     -1.22800353555/-732.389691357
corp loss  0.00167664701677     -1.22795899113/-732.389691357
company year  0.00166906569063     -1.22240650601/-732.389691357
mln pct  0.00166424403728     -1.2188751768/-732.389691357
corp include  0.00165270454051     -1.21042376833/-732.389691357
net profit  0.0016424783378     -1.20293420288/-732.389691357
include profit  0.00164163772158     -1.20231854423/-732.389691357
corp gain  0.00164159972803     -1.20229071814/-732.389691357
pct sale  0.00163276682647     -1.1958215921/-732.389691357
corp quarter  0.00163211187874     -1.19534191513/-732.389691357
corp ct  0.00163083739341     -1.19440849521/-732.389691357
corp oper  0.00162305033266     -1.1887053322/-732.389691357
quarter report  0.00162148619608     -1.18755977468/-732.389691357
operation pct  0.00161965630008     -1.18621957772/-732.389691357
ct year  0.00161795874194     -1.18497630364/-732.389691357
qtr sale  0.00161524549838     -1.18298915203/-732.389691357
corp sale  0.00161276070547     -1.18116931531/-732.389691357
end quarter  0.00161094256584     -1.17983772859/-732.389691357
company mln  0.00159544861125     -1.16849011597/-732.389691357
include quarter  0.00159527822581     -1.16836532743/-732.389691357
corp pct  0.00159385024182     -1.16731948668/-732.389691357
report result  0.00159099996868     -1.16523197601/-732.389691357
company include  0.00158866824558     -1.16352424605/-732.389691357
include pct  0.0015832392391     -1.15954809767/-732.389691357
mln qtr  0.00158012214684     -1.15726517143/-732.389691357
lt qtr  0.00157494874359     -1.15347622422/-732.389691357
operation shr  0.00157356269674     -1.15246109779/-732.389691357
billion company  0.00155860496511     -1.14150620934/-732.389691357
ct dlrs  0.00155349841692     -1.13776622609/-732.389691357
credit tax  0.0015369926058     -1.12567754018/-732.389691357
dlrs pct  0.00153533327098     -1.12446226046/-732.389691357
ct share  0.00153220833287     -1.12217358801/-732.389691357
corp dlrs  0.00152634052718     -1.11787606761/-732.389691357
pct tax  0.00151469997459     -1.10935064689/-732.389691357
sale shr  0.00150080004281     -1.09917048014/-732.389691357
qtr tax  0.00148192896159     -1.08534949479/-732.389691357
corp dlr  0.00147898515474     -1.083193481/-732.389691357
end pct  0.00147789349911     -1.08239396367/-732.389691357
include qtr  0.00147394945987     -1.07950538999/-732.389691357
lt share  0.00146736025253     -1.07467952246/-732.389691357
credit pct  0.00145054540064     -1.06236449828/-732.389691357
dlrs share  0.00143859357839     -1.05361110686/-732.389691357
ct sale  0.00141869642809     -1.0390386391/-732.389691357
company profit  0.00141036415722     -1.03293616981/-732.389691357
include loss  0.00140958142272     -1.03236290313/-732.389691357
earnings result  0.00140537967047     -1.02928558309/-732.389691357
corp operation  0.00139336605316     -1.02048693362/-732.389691357
earnings end  0.00138009388616     -1.01076653533/-732.389691357
lt shr  0.00136702123637     -1.00119226138/-732.389691357
company dlrs  0.00135614678325     -0.993227924022/-732.389691357
mln shr  0.00135423620683     -0.991828637541/-732.389691357
ct mln  0.00135195865279     -0.990160580441/-732.389691357
corp lt  0.00135119394074     -0.989600513218/-732.389691357
note operation  0.0013493960999     -0.988283793123/-732.389691357
oper tax  0.00134905590343     -0.988034636733/-732.389691357
qtr quarter  0.00134460814733     -0.984777146019/-732.389691357
corp earnings  0.00134302210677     -0.98361554626/-732.389691357
pct quarter  0.00133599364979     -0.978467976826/-732.389691357
dlrs net  0.00133434189107     -0.977258245765/-732.389691357
dlr pct  0.00133065723275     -0.974559639998/-732.389691357
corp share  0.00132768709931     -0.972384344883/-732.389691357
note quarter  0.001327433162     -0.972198363812/-732.389691357
earnings report  0.00130693031386     -0.957182289192/-732.389691357
company corp  0.00130183360932     -0.953449515327/-732.389691357
company lt  0.00129661839332     -0.949629944888/-732.389691357
pct year  0.001293843493     -0.947597636499/-732.389691357
oper operation  0.00129376926868     -0.947543275378/-732.389691357
company sale  0.00127569960146     -0.934309237377/-732.389691357
ct note  0.00126868101229     -0.929168895021/-732.389691357
note profit  0.00126301720519     -0.925020781084/-732.389691357
include shr  0.00125705782079     -0.920656189384/-732.389691357
net year  0.00124549754713     -0.91218956413/-732.389691357
company pct  0.00117893755053     -0.863441708759/-732.389691357
include note  0.0011622866188     -0.851246738012/-732.389691357
profit qtr  0.00109934949719     -0.805152238936/-732.389691357
company quarter  0.00109638784379     -0.802983154524/-732.389691357
pct result  0.00108996171312     -0.798276722663/-732.389691357
dlrs year  0.00108872215035     -0.797368879669/-732.389691357
pct report  0.00108515036532     -0.794752941131/-732.389691357
earnings pct  0.00106294573727     -0.778490500449/-732.389691357
mln year  0.00102979397987     -0.754210495079/-732.389691357
mln net  0.00102919499178     -0.753771802376/-732.389691357
net note  0.00102276626895     -0.749063472044/-732.389691357
ct lt  0.00102061657615     -0.747489059197/-732.389691357
billion lt  0.00101853801308     -0.745966741032/-732.389691357
ct quarter  0.00100916832988     -0.739104481645/-732.389691357
pct share  0.00100845148241     -0.738579469948/-732.389691357
loss note  0.00100000586481     -0.732393986682/-732.389691357
billion pct  0.000989898238058     -0.724991265046/-732.389691357
gain qtr  0.000960280517768     -0.703299552024/-732.389691357
loss profit  0.000919083305337     -0.673127138327/-732.389691357
ct profit  0.000882386745714     -0.646250956351/-732.389691357
note qtr  0.000854616190098     -0.625912087694/-732.389691357
profit shr  0.000842006412496     -0.616676816568/-732.389691357
gain oper  0.000837451966528     -0.613341187292/-732.389691357
company share  0.000830757588938     -0.608438294154/-732.389691357
loss qtr  0.000778196237355     -0.569942902091/-732.389691357
lt year  0.000767185320621     -0.561878620183/-732.389691357
gain shr  0.000753790760322     -0.5520685823/-732.389691357
ct qtr  0.000683688894229     -0.500726698228/-732.389691357
gain note  0.000666793612304     -0.488352767914/-732.389691357
loss year  0.000622108803262     -0.455626074411/-732.389691357
net qtr  0.000603958807506     -0.442333204621/-732.389691357
note shr  0.000555058883625     -0.406519404463/-732.389691357
ct loss  0.000550949962888     -0.403510073272/-732.389691357
loss shr  0.000544299227232     -0.398639143038/-732.389691357
ct shr  0.000527335706802     -0.386215235546/-732.389691357
dlrs mln  0.000488444455713     -0.357731684164/-732.389691357
dlrs lt  0.000465814384772     -0.341157653493/-732.389691357
lt mln  0.000453006638723     -0.331777392317/-732.389691357
ct net  0.000420992032981     -0.308330225098/-732.389691357
net shr  0.00035624548976     -0.260910524292/-732.389691357
loss net  0.000348114374025     -0.254955378949/-732.389691357
oper qtr  0.000347350731203     -0.254396094818/-732.389691357
qtr shr  0.000315918988316     -0.231375810346/-732.389691357
loss lt  0.000187805107579     -0.137546524775/-732.389691357
lt net  0.000103116055611     -0.0755211361426/-732.389691357
note oper  9.57036638385e-05     -0.0700923768204/-732.389691357
oper shr  2.1169312893e-05     -0.015504186536/-732.389691357

Topic 1
Topic coherence: -817.090644357
AVG: -1.87836929737
SD:  0.576859152632
oil outstanding  0.00480510659073     -3.92620764042/-817.090644357
mln tender  0.00426116275156     -3.48175621838/-817.090644357
dlrs plc  0.00409251959559     -3.34395947341/-817.090644357
corp plc  0.00405485796126     -3.31318650434/-817.090644357
march plc  0.00405127233973     -3.31025672653/-817.090644357
plc stock  0.00398279711599     -3.25430626185/-817.090644357
oil shareholder  0.00395679534723     -3.23306045986/-817.090644357
lt tender  0.00394834063347     -3.22615219235/-817.090644357
bid mln  0.00384118336843     -3.13859499361/-817.090644357
common plc  0.00376771940836     -3.07856827913/-817.090644357
plc price  0.00375225998902     -3.06593653223/-817.090644357
acquire oil  0.00374341218302     -3.05870707272/-817.090644357
outstanding plc  0.00374116176052     -3.05686827355/-817.090644357
plc security  0.00372605225473     -3.04452243772/-817.090644357
bid lt  0.0037218247741     -3.04106820286/-817.090644357
oil plc  0.00371917664999     -3.03890444542/-817.090644357
dlrs tender  0.00369977526264     -3.02305175333/-817.090644357
plan plc  0.00357337432868     -2.91977073275/-817.090644357
mln raise  0.0035704215202     -2.91735802056/-817.090644357
oil security  0.00356176770313     -2.9102870676/-817.090644357
mln plc  0.00355648754322     -2.90597269834/-817.090644357
mln outstanding  0.00353361109354     -2.88728056533/-817.090644357
lt plc  0.00350221161587     -2.86162434589/-817.090644357
plc raise  0.00342752885229     -2.80060175847/-817.090644357
bid dlrs  0.00339353688916     -2.77282724341/-817.090644357
lt raise  0.00339102875825     -2.77077787312/-817.090644357
corp tender  0.00338738452658     -2.76780020551/-817.090644357
oil tender  0.00338530643095     -2.76610221301/-817.090644357
company tender  0.00337680553693     -2.75915621204/-817.090644357
pct plc  0.00336760568112     -2.75163909593/-817.090644357
buy plc  0.00335596733813     -2.74212951476/-817.090644357
lt oil  0.00334055338099     -2.72953491458/-817.090644357
mln security  0.00333335249933     -2.72365114154/-817.090644357
acquire raise  0.00327107941501     -2.67276838696/-817.090644357
bid corp  0.00325454716107     -2.65926003693/-817.090644357
outstanding price  0.00325074308624     -2.65615176297/-817.090644357
acquire plc  0.00324940407689     -2.65505767096/-817.090644357
lt outstanding  0.00324544889673     -2.65182593025/-817.090644357
common oil  0.00323495346095     -2.64325020788/-817.090644357
bid pct  0.00322146800079     -2.63223136454/-817.090644357
oil share  0.00321983557517     -2.63089752484/-817.090644357
plc sell  0.00321221226836     -2.62466859216/-817.090644357
common mln  0.00319177163581     -2.60796674255/-817.090644357
make outstanding  0.00319024818969     -2.60672194897/-817.090644357
mln shareholder  0.00318834826456     -2.60516953792/-817.090644357
corp raise  0.00318653775289     -2.60369018578/-817.090644357
investment plc  0.0031664116838     -2.58724536302/-817.090644357
dlrs stake  0.00316032253108     -2.58226997329/-817.090644357
price tender  0.00313986567505     -2.56555486762/-817.090644357
hold plc  0.00313218271459     -2.55927719251/-817.090644357
pct tender  0.00311497874212     -2.54521998756/-817.090644357
dlrs outstanding  0.00310743170214     -2.53905337179/-817.090644357
dlrs raise  0.00309638933167     -2.53003075419/-817.090644357
stake tender  0.00308770399319     -2.52293404538/-817.090644357
plc tender  0.00308714846728     -2.52248013035/-817.090644357
lt stake  0.00307738806631     -2.51450499804/-817.090644357
company plc  0.00305254063045     -2.49420239066/-817.090644357
oil stock  0.0030473764692     -2.48998280282/-817.090644357
bid price  0.00304710504942     -2.48976102825/-817.090644357
hold mln  0.00304648015847     -2.48925043571/-817.090644357
lt security  0.00304540613082     -2.48837285776/-817.090644357
group tender  0.00303734541521     -2.48178652245/-817.090644357
corp oil  0.00302559807098     -2.47218787738/-817.090644357
