Topic 0
Topic coherence: -4290.87607877
AVG: -2.42422377331
SD:  1.03202114154
fiscal oper  0.000894436232327     -3.83791503327/-4290.87607877
discontinue usair  0.000892274986788     -3.82864139649/-4290.87607877
asset usair  0.000892274986788     -3.82864139649/-4290.87607877
exclude usair  0.000892274986788     -3.82864139649/-4290.87607877
rev usair  0.000892274986788     -3.82864139649/-4290.87607877
fiscal usair  0.000892274986788     -3.82864139649/-4290.87607877
extraordinary usair  0.000892274986788     -3.82864139649/-4290.87607877
discontinue reserve  0.000892274986788     -3.82864139649/-4290.87607877
operating usair  0.000892274986788     -3.82864139649/-4290.87607877
canadian usair  0.000892274986788     -3.82864139649/-4290.87607877
canadian lt  0.000890400917547     -3.82059999761/-4290.87607877
canadian corp  0.000889495001851     -3.81671282562/-4290.87607877
provision rev  0.000888443898208     -3.81220267015/-4290.87607877
canada note  0.000888137128859     -3.81088636089/-4290.87607877
canada loss  0.000887609263084     -3.80862135426/-4290.87607877
canadian period  0.000885010420221     -3.79747004159/-4290.87607877
business qtr  0.000884776367823     -3.79646575175/-4290.87607877
extraordinary loan  0.000884111940019     -3.79361477438/-4290.87607877
cash extraordinary  0.000883893213921     -3.7926762478/-4290.87607877
provision unit  0.000882708532599     -3.78759292705/-4290.87607877
debt qtr  0.00087976428991     -3.77495954653/-4290.87607877
expect extraordinary  0.000878936536196     -3.77140775792/-4290.87607877
exclude pct  0.000878744553012     -3.77058398186/-4290.87607877
ct rise  0.000875879152997     -3.75828890549/-4290.87607877
operating pct  0.00087561628268     -3.75716096153/-4290.87607877
extraordinary unit  0.000871337856011     -3.73880276288/-4290.87607877
company exclude  0.000870742262035     -3.73624714294/-4290.87607877
cost shr  0.000862498963491     -3.7008761704/-4290.87607877
asset fiscal  0.000861251625308     -3.69552399683/-4290.87607877
cost rev  0.000860994250748     -3.69441963449/-4290.87607877
canada lt  0.000860819380755     -3.69366928902/-4290.87607877
canadian charge  0.000860349568067     -3.691653381/-4290.87607877
exclude expect  0.000859230213646     -3.68685036989/-4290.87607877
operate shr  0.000858515060659     -3.68378173704/-4290.87607877
canada corp  0.000857846094107     -3.68091128446/-4290.87607877
discontinue revenue  0.000850795542514     -3.65065824129/-4290.87607877
discontinue rise  0.000849784466566     -3.6463198397/-4290.87607877
canadian share  0.000847849578105     -3.63801747308/-4290.87607877
corp provision  0.000843499864603     -3.61935339147/-4290.87607877
ct revenue  0.000842745012983     -3.61611441671/-4290.87607877
ct provision  0.000842745012983     -3.61611441671/-4290.87607877
canada profit  0.000839039336243     -3.60021381703/-4290.87607877
canadian sale  0.000838818746884     -3.59926729542/-4290.87607877
business oper  0.000835866741233     -3.58660060499/-4290.87607877
oper u.s.  0.000835866741233     -3.58660060499/-4290.87607877
bank exclude  0.00083514855071     -3.58351893846/-4290.87607877
ct unit  0.000834470085484     -3.58060772825/-4290.87607877
corp extraordinary  0.000829985781095     -3.56136613381/-4290.87607877
corp operating  0.000829985781095     -3.56136613381/-4290.87607877
canadian include  0.000828148588777     -3.55348296925/-4290.87607877
canadian income  0.000828027704579     -3.55296427013/-4290.87607877
canada income  0.000828027704579     -3.55296427013/-4290.87607877
lt operating  0.000827778234892     -3.55189382662/-4290.87607877
expect qtr  0.000826770486775     -3.54756970433/-4290.87607877
canadian profit  0.000825326402347     -3.54137331701/-4290.87607877
charge pct  0.000822991442301     -3.5313542928/-4290.87607877
fiscal qtr  0.000822853543473     -3.53076258602/-4290.87607877
canadian mln  0.00082264679798     -3.52987546672/-4290.87607877
company provision  0.00082083450789     -3.52209915453/-4290.87607877
canadian year  0.000820427147005     -3.52035121945/-4290.87607877
asset exclude  0.000818761105086     -3.51320244004/-4290.87607877
canadian loan  0.000817066873424     -3.50593270193/-4290.87607877
note revenue  0.000816967129087     -3.50550471134/-4290.87607877
discontinue end  0.000816553017408     -3.50372780944/-4290.87607877
lt provision  0.000816025191294     -3.50146297299/-4290.87607877
extraordinary gas  0.00081422741531     -3.49374893903/-4290.87607877
corp fiscal  0.000814125741794     -3.49331267057/-4290.87607877
operating rise  0.00081216430784     -3.48489640054/-4290.87607877
gas oper  0.00081131219486     -3.48124008934/-4290.87607877
interest oper  0.00081131219486     -3.48124008934/-4290.87607877
company extraordinary  0.000809865300205     -3.47503164367/-4290.87607877
note operating  0.000808930034694     -3.47101853526/-4290.87607877
gas net  0.000808264663362     -3.46816350933/-4290.87607877
cost qtr  0.000807812670711     -3.46622406488/-4290.87607877
exclude report  0.000806738652034     -3.46161558383/-4290.87607877
fiscal lt  0.00080605350383     -3.45867569779/-4290.87607877
net operating  0.000805689469862     -3.45711367315/-4290.87607877
ct u.s.  0.000804028707076     -3.44998754583/-4290.87607877
pct provision  0.000803956161506     -3.44967626178/-4290.87607877
canada mln  0.000803740275553     -3.44874992191/-4290.87607877
loan sale  0.000803573970072     -3.4480363257/-4290.87607877
mln operating  0.000802231838957     -3.44227740741/-4290.87607877
canadian result  0.00080054216974     -3.43502724618/-4290.87607877
canada share  0.000799697581736     -3.43140322372/-4290.87607877
cost ct  0.000799320412791     -3.42978483851/-4290.87607877
ct fiscal  0.000797001461912     -3.41983450766/-4290.87607877
cash ct  0.000797001461912     -3.41983450766/-4290.87607877
canadian gain  0.000796216155181     -3.41646485379/-4290.87607877
dlrs operating  0.000795622618632     -3.41391806201/-4290.87607877
canadian extraordinary  0.000795233223988     -3.41224721785/-4290.87607877
operating period  0.000795130760746     -3.41180756077/-4290.87607877
discontinue gas  0.000793949184153     -3.40673756204/-4290.87607877
fiscal gas  0.000793949184153     -3.40673756204/-4290.87607877
interest shr  0.000793453432763     -3.40461035426/-4290.87607877
net sell  0.0007932237906     -3.4036249882/-4290.87607877
canadian reserve  0.000793027662033     -3.40278342482/-4290.87607877
canadian tax  0.000792347086292     -3.39986315865/-4290.87607877
corp discontinue  0.000790801027512     -3.39322921201/-4290.87607877
gas note  0.00078997221863     -3.38967289581/-4290.87607877
gas loan  0.000789617225964     -3.38814966627/-4290.87607877
asset oper  0.000789099905795     -3.38592990953/-4290.87607877
bank canadian  0.00078889903544     -3.38506799973/-4290.87607877
lt reserve  0.000787305499054     -3.37823033257/-4290.87607877
canadian operating  0.000784757184355     -3.36729582999/-4290.87607877
canada operating  0.000784757184355     -3.36729582999/-4290.87607877
expect provision  0.000784441822141     -3.36594264981/-4290.87607877
end extraordinary  0.000783540990385     -3.36207729238/-4290.87607877
end operating  0.000783540990385     -3.36207729238/-4290.87607877
cash discontinue  0.000782739399971     -3.35863776724/-4290.87607877
canadian rise  0.000781044464206     -3.35136500791/-4290.87607877
canadian earnings  0.000780898608789     -3.35073916039/-4290.87607877
cash provision  0.000779884826254     -3.34638914517/-4290.87607877
corp exclude  0.000777326023846     -3.33540964112/-4290.87607877
gas provision  0.000775295019781     -3.32669485436/-4290.87607877
canada charge  0.0007746503371     -3.32392860087/-4290.87607877
extraordinary report  0.000772572325274     -3.31501210963/-4290.87607877
canadian report  0.000772572325274     -3.31501210963/-4290.87607877
fiscal note  0.000772441201687     -3.31444947457/-4290.87607877
canada quarter  0.000770596049484     -3.30653215512/-4290.87607877
provision share  0.000770527980784     -3.30624008077/-4290.87607877
corp reserve  0.000769599814394     -3.30225743381/-4290.87607877
canada sale  0.000769407643312     -3.30143285151/-4290.87607877
exclude lt  0.000768911293036     -3.29930307398/-4290.87607877
canada credit  0.000768886855072     -3.29919821371/-4290.87607877
oper pct  0.000768821674638     -3.29891853254/-4290.87607877
discontinue lt  0.00076683970037     -3.29041412656/-4290.87607877
billion canadian  0.000766729348999     -3.28994062251/-4290.87607877
operating unit  0.000766001529479     -3.28681763914/-4290.87607877
canada exclude  0.000765737447138     -3.28568449454/-4290.87607877
provision shr  0.000765340761697     -3.28398236647/-4290.87607877
canada loan  0.000765062679591     -3.28278915061/-4290.87607877
mln provision  0.000764807880024     -3.28169583725/-4290.87607877
canadian pct  0.000764146637955     -3.27885852947/-4290.87607877
canadian dlrs  0.00076261059161     -3.27226754495/-4290.87607877
bank revenue  0.000762487486091     -3.27173931443/-4290.87607877
canada period  0.000760541086657     -3.26338755566/-4290.87607877
bank shr  0.000760103403302     -3.26150951062/-4290.87607877
discontinue result  0.000759308001027     -3.25809653802/-4290.87607877
credit gas  0.000758527254433     -3.25474645114/-4290.87607877
charge expect  0.000758520394193     -3.2547170147/-4290.87607877
dlrs provision  0.000756820166034     -3.24742154636/-4290.87607877
exclude revenue  0.000756300828459     -3.24519313319/-4290.87607877
provision qtr  0.000755808476878     -3.24308051357/-4290.87607877
discontinue u.s.  0.000755289752511     -3.24085473159/-4290.87607877
discontinue interest  0.000755289752511     -3.24085473159/-4290.87607877
fiscal net  0.000755226974973     -3.24058536095/-4290.87607877
operating year  0.000755006147194     -3.23963781632/-4290.87607877
end provision  0.000754630193058     -3.23802464371/-4290.87607877
canadian end  0.000754630193058     -3.23802464371/-4290.87607877
canadian operation  0.000754172479051     -3.23606064962/-4290.87607877
loan operating  0.000753692003003     -3.23399898644/-4290.87607877
end gas  0.000750777995594     -3.22149534176/-4290.87607877
discontinue dlr  0.000750426313891     -3.21998631915/-4290.87607877
cost oper  0.000750167510266     -3.21887582487/-4290.87607877
canada tax  0.00074985656607     -3.21754160186/-4290.87607877
business canadian  0.000749845836453     -3.2174955624/-4290.87607877
reserve share  0.000749565306726     -3.2162918441/-4290.87607877
provision sale  0.000749129412156     -3.21442147452/-4290.87607877
canadian company  0.000748926765683     -3.21355194362/-4290.87607877
gain gas  0.000747825252958     -3.20882548901/-4290.87607877
canada operation  0.000746530724262     -3.2032708268/-4290.87607877
income shr  0.00074506253054     -3.19697098948/-4290.87607877
canada include  0.000744013475362     -3.19246962371/-4290.87607877
ct loan  0.000743616893024     -3.19076793804/-4290.87607877
cash net  0.000743169839449     -3.18884968655/-4290.87607877
fiscal loan  0.000742850390526     -3.18747897081/-4290.87607877
operating sale  0.000742744008876     -3.18702250033/-4290.87607877
canadian expect  0.000742714159034     -3.18689441836/-4290.87607877
bank provision  0.000742556317754     -3.18621714099/-4290.87607877
discontinue mln  0.000741666167433     -3.18239761627/-4290.87607877
net unit  0.000741219596767     -3.18048143688/-4290.87607877
bank ct  0.000739975371429     -3.17514262014/-4290.87607877
gas lt  0.000739619322619     -3.17361485882/-4290.87607877
end exclude  0.000739589320296     -3.17348612257/-4290.87607877
loan operation  0.000739131606289     -3.17152212848/-4290.87607877
canada dlrs  0.000738937152677     -3.17068775213/-4290.87607877
extraordinary lt  0.000738703593973     -3.16968558068/-4290.87607877
debt lt  0.000737791449402     -3.16577168136/-4290.87607877
extraordinary period  0.000737599367762     -3.16494748284/-4290.87607877
fiscal mln  0.000737073848587     -3.16269254519/-4290.87607877
include operating  0.000737056163475     -3.16261666056/-4290.87607877
note unit  0.00073507292371     -3.1541068245/-4290.87607877
canada reserve  0.000734458170939     -3.15146899654/-4290.87607877
income qtr  0.000733596187813     -3.14777033376/-4290.87607877
reserve sale  0.000733482420352     -3.14728217168/-4290.87607877
canada company  0.000732985329568     -3.14514921673/-4290.87607877
exclude loan  0.000732490789886     -3.14302720824/-4290.87607877
canada earnings  0.000731124600782     -3.13716506009/-4290.87607877
asset discontinue  0.000730735206138     -3.13549421593/-4290.87607877
unit usair  0.000730735206138     -3.13549421593/-4290.87607877
business usair  0.000730735206138     -3.13549421593/-4290.87607877
rise usair  0.000730735206138     -3.13549421593/-4290.87607877
canada usair  0.000730735206138     -3.13549421593/-4290.87607877
operate usair  0.000730735206138     -3.13549421593/-4290.87607877
operating share  0.000730333564263     -3.13377082041/-4290.87607877
provision report  0.000729200697612     -3.12890983/-4290.87607877
canadian provision  0.000728885572299     -3.12755766633/-4290.87607877
discontinue year  0.000728827534036     -3.12730863134/-4290.87607877
net operate  0.000728006597222     -3.1237860932/-4290.87607877
provision revenue  0.000727131227507     -3.12002999023/-4290.87607877
gain operating  0.000726940902759     -3.11921333033/-4290.87607877
debt net  0.000726178724005     -3.11594291574/-4290.87607877
gas year  0.00072593243295     -3.11488611134/-4290.87607877
corp income  0.000725846133137     -3.11451580954/-4290.87607877
operate rise  0.000725188072908     -3.11169215465/-4290.87607877
fiscal provision  0.000723880222525     -3.10608033072/-4290.87607877
billion exclude  0.000723008996686     -3.10234200861/-4290.87607877
business net  0.000722565432395     -3.10043872921/-4290.87607877
dlrs gas  0.000722329117695     -3.09942473211/-4290.87607877
operate u.s.  0.000722059924854     -3.09826965899/-4290.87607877
discontinue share  0.000721281838554     -3.0949309871/-4290.87607877
expect operating  0.000720849450406     -3.09307566314/-4290.87607877
pct shr  0.000719780830253     -3.08849034649/-4290.87607877
gas loss  0.000719313860425     -3.08648663682/-4290.87607877
gas share  0.000719072792247     -3.08545224314/-4290.87607877
provision year  0.000718848220629     -3.08448863416/-4290.87607877
charge end  0.000718704970097     -3.08387396388/-4290.87607877
dlrs extraordinary  0.00071865892152     -3.08367637514/-4290.87607877
operate reserve  0.000717804470699     -3.08001003255/-4290.87607877
gas sale  0.000715995272141     -3.07224698574/-4290.87607877
discontinue sale  0.000715995272141     -3.07224698574/-4290.87607877
canadian cost  0.00071579081553     -3.07136968776/-4290.87607877
fiscal pct  0.000715635388381     -3.07070276912/-4290.87607877
charge corp  0.000715577836178     -3.07045581975/-4290.87607877
canadian unit  0.000715414073385     -3.0697531339/-4290.87607877
exclude mln  0.000715378879691     -3.06960212212/-4290.87607877
discontinue dlrs  0.00071504562991     -3.06817218861/-4290.87607877
dlr extraordinary  0.00071450109093     -3.06583563932/-4290.87607877
gas mln  0.000714345385135     -3.06516752505/-4290.87607877
ct expect  0.000714339372347     -3.06514172493/-4290.87607877
earnings gas  0.000713853542194     -3.06305708794/-4290.87607877
bank operate  0.000713836625514     -3.06298450056/-4290.87607877
exclude gas  0.000712775389367     -3.05843086777/-4290.87607877
oper share  0.000712568575485     -3.05754345503/-4290.87607877
canada year  0.000711973012896     -3.05498796976/-4290.87607877
charge lt  0.000711965868727     -3.05495731502/-4290.87607877
lt revenue  0.000711152420639     -3.05146691008/-4290.87607877
net revenue  0.000710342642827     -3.04799225383/-4290.87607877
company operating  0.000709202481385     -3.04309996238/-4290.87607877
gas income  0.000708978444151     -3.04213864637/-4290.87607877
canada provision  0.000708607341142     -3.04054628934/-4290.87607877
exclude result  0.000708566968229     -3.04037305418/-4290.87607877
canada cash  0.00070822470508     -3.03890444542/-4290.87607877
fiscal gain  0.000707775096819     -3.03697523209/-4290.87607877
company rev  0.000707469740017     -3.03566498389/-4290.87607877
bank fiscal  0.000707177525619     -3.03441112812/-4290.87607877
net reserve  0.000706965009207     -3.03349924653/-4290.87607877
bank qtr  0.000706146540353     -3.0299872981/-4290.87607877
billion extraordinary  0.000705300280428     -3.02635610163/-4290.87607877
billion provision  0.000705300280428     -3.02635610163/-4290.87607877
credit operating  0.000704505276216     -3.02294483708/-4290.87607877
extraordinary mln  0.000704254950231     -3.0218707193/-4290.87607877
income lt  0.000703170385639     -3.01721698703/-4290.87607877
operating reserve  0.000702261869777     -3.01331865806/-4290.87607877
corp gas  0.000701922311481     -3.01186165548/-4290.87607877
corp debt  0.000701922311481     -3.01186165548/-4290.87607877
canada operate  0.000701814346306     -3.0113983903/-4290.87607877
oper provision  0.000701776608043     -3.01123646009/-4290.87607877
gain revenue  0.000701721441126     -3.01099974568/-4290.87607877
canada gain  0.000701721441126     -3.01099974568/-4290.87607877
rev revenue  0.000701209799558     -3.00880435512/-4290.87607877
note operate  0.000700384057179     -3.0052611969/-4290.87607877
gas quarter  0.00069982206109     -3.00284974132/-4290.87607877
gas profit  0.000699711844658     -3.00237681627/-4290.87607877
asset extraordinary  0.000699711844658     -3.00237681627/-4290.87607877
asset operating  0.000699711844658     -3.00237681627/-4290.87607877
net provision  0.000698729076546     -2.99815988009/-4290.87607877
ct extraordinary  0.000698692380543     -2.99800242209/-4290.87607877
canada result  0.000698648337712     -2.99781343976/-4290.87607877
canadian dlr  0.000698422120058     -2.99684276784/-4290.87607877
extraordinary fiscal  0.000694710621572     -2.98091718777/-4290.87607877
fiscal operating  0.000694710621572     -2.98091718777/-4290.87607877
lt oper  0.000694694810138     -2.98084934286/-4290.87607877
asset ct  0.000694196048657     -2.97870921915/-4290.87607877
cash loss  0.000694094398792     -2.97827305218/-4290.87607877
operation provision  0.000693027794457     -2.97369638515/-4290.87607877
operating report  0.000692648145496     -2.97206735851/-4290.87607877
loan lt  0.000692435800782     -2.97115621366/-4290.87607877
dlrs exclude  0.000692290726769     -2.97053371904/-4290.87607877
fiscal share  0.000692112237601     -2.96976784414/-4290.87607877
asset canadian  0.000692070089869     -2.96958699345/-4290.87607877
canadian u.s.  0.000691871671962     -2.9687356068/-4290.87607877
billion operating  0.000691506157665     -2.96716723024/-4290.87607877
loan shr  0.000691124278799     -2.96552863535/-4290.87607877
canada end  0.00069051664487     -2.96292135346/-4290.87607877
lt rise  0.000690198478251     -2.96155613993/-4290.87607877
exclude share  0.00069016199492     -2.96139959447/-4290.87607877
exclude year  0.000688777377898     -2.95545837442/-4290.87607877
dlr operating  0.0006882877999     -2.9533576559/-4290.87607877
cost discontinue  0.000688244685916     -2.95317265914/-4290.87607877
oper operating  0.000687647879853     -2.95061183827/-4290.87607877
march oper  0.000687647879853     -2.95061183827/-4290.87607877
exclude sale  0.000686990898165     -2.94779281126/-4290.87607877
ct report  0.000686889724888     -2.94735868927/-4290.87607877
ct income  0.000686889724888     -2.94735868927/-4290.87607877
loss operating  0.000685298915704     -2.9405327242/-4290.87607877
charge report  0.000685249027522     -2.94031866019/-4290.87607877
gas include  0.000685051969642     -2.93947310925/-4290.87607877
canada cost  0.000684670971896     -2.93783829514/-4290.87607877
canadian debt  0.000683122443671     -2.93119375242/-4290.87607877
charge company  0.000682915193644     -2.93030446823/-4290.87607877
credit share  0.000682520240131     -2.92860977165/-4290.87607877
include revenue  0.000682326176692     -2.92777706948/-4290.87607877
cash operating  0.000682303277132     -2.92767881031/-4290.87607877
canadian fiscal  0.000681389702303     -2.92375877393/-4290.87607877
ct exclude  0.000681205232333     -2.92296723615/-4290.87607877
business canada  0.000680800305726     -2.92122974626/-4290.87607877
loan share  0.000680648321308     -2.92057759995/-4290.87607877
corp loan  0.000680227342584     -2.91877123242/-4290.87607877
rev sale  0.00067966927068     -2.91637661503/-4290.87607877
fiscal include  0.000679631896506     -2.91621624708/-4290.87607877
cost net  0.000678585752855     -2.91172737431/-4290.87607877
dlr fiscal  0.000678575867969     -2.9116849595/-4290.87607877
corp rise  0.000678507389092     -2.91139112512/-4290.87607877
dlrs fiscal  0.000677588839725     -2.90744974362/-4290.87607877
fiscal profit  0.000677499555593     -2.90706663647/-4290.87607877
note sell  0.000676823340203     -2.90416508003/-4290.87607877
charge mln  0.000676366821663     -2.90220621554/-4290.87607877
operate pct  0.000675502925111     -2.89849934249/-4290.87607877
mln operate  0.000675492326676     -2.89845386592/-4290.87607877
gas operating  0.000674899923725     -2.89591193827/-4290.87607877
exclude include  0.000674335017579     -2.89348799601/-4290.87607877
charge ct  0.000674289216209     -2.893291468/-4290.87607877
period unit  0.0006738728524     -2.89150490249/-4290.87607877
cost lt  0.000673724000045     -2.89086619548/-4290.87607877
extraordinary year  0.000673353509749     -2.88927646753/-4290.87607877
extraordinary sale  0.000672570671949     -2.88591740755/-4290.87607877
corp revenue  0.000671751767084     -2.88240358825/-4290.87607877
lt operate  0.000671658527378     -2.88200350823/-4290.87607877
pct qtr  0.00067123239334     -2.88017501988/-4290.87607877
mln oper  0.000671168405977     -2.87990045803/-4290.87607877
canada report  0.000671120299332     -2.87969403838/-4290.87607877
billion charge  0.000671004802853     -2.8791984573/-4290.87607877
charge loan  0.000670567965536     -2.8773240425/-4290.87607877
loan unit  0.000670567965536     -2.8773240425/-4290.87607877
asset canada  0.000670542243706     -2.87721367332/-4290.87607877
canadian cash  0.000670349239438     -2.87638551592/-4290.87607877
oper sale  0.000670251721071     -2.87596707669/-4290.87607877
business note  0.000670195804288     -2.87572714471/-4290.87607877
net u.s.  0.000669845254464     -2.87422297886/-4290.87607877
discontinue operating  0.000669590521544     -2.87312995146/-4290.87607877
discontinue sell  0.000669590521544     -2.87312995146/-4290.87607877
discontinue march  0.000669590521544     -2.87312995146/-4290.87607877
credit lt  0.000668932734429     -2.87030746846/-4290.87607877
