Topic 0
Topic coherence: -8241.12145643
AVG: -2.60794982798
SD:  1.09793758003
business shr  0.000521237710287     -4.29558327815/-8241.12145643
rev unit  0.000519614511451     -4.28220629939/-8241.12145643
operating rev  0.000519614511451     -4.28220629939/-8241.12145643
fourth rev  0.000519614511451     -4.28220629939/-8241.12145643
due shr  0.000517503793874     -4.26481161948/-8241.12145643
gas qtr  0.000516654358362     -4.25781131825/-8241.12145643
qtr total  0.000516654358362     -4.25781131825/-8241.12145643
compare qtr  0.000516654358362     -4.25781131825/-8241.12145643
reserve rev  0.000513694180774     -4.23341613522/-8241.12145643
business rev  0.000513694180774     -4.23341613522/-8241.12145643
acquisition rev  0.000513694180774     -4.23341613522/-8241.12145643
rev subsidiary  0.000513694180774     -4.23341613522/-8241.12145643
capital ct  0.000513072469213     -4.22829253473/-8241.12145643
qtr resource  0.000512540652253     -4.22390976658/-8241.12145643
qtr subsidiary  0.000512540652253     -4.22390976658/-8241.12145643
earn note  0.000511623507952     -4.21635146899/-8241.12145643
ct reserve  0.000510405489138     -4.20631362801/-8241.12145643
bank extraordinary  0.000510373324072     -4.2060485518/-8241.12145643
bank operating  0.000510373324072     -4.2060485518/-8241.12145643
expense shr  0.000510363928222     -4.20597111946/-8241.12145643
march pretax  0.000509343290683     -4.19755992153/-8241.12145643
qtr reserve  0.000508561846335     -4.19111994375/-8241.12145643
rev u.s.  0.00050804931607     -4.18689611959/-8241.12145643
operate rev  0.00050804931607     -4.18689611959/-8241.12145643
due rev  0.00050804931607     -4.18689611959/-8241.12145643
reserve shr  0.000506945597705     -4.17780024249/-8241.12145643
loan oper  0.000506531458366     -4.1743872699/-8241.12145643
oper reserve  0.000506531458366     -4.1743872699/-8241.12145643
canada oper  0.000506531458366     -4.1743872699/-8241.12145643
capital oper  0.000506531458366     -4.1743872699/-8241.12145643
pct pretax  0.000505104322469     -4.16262606964/-8241.12145643
canada net  0.000504944710728     -4.16131068989/-8241.12145643
qtr unit  0.000504709373285     -4.15937124544/-8241.12145643
expense u.s.  0.000502972429385     -4.14505687979/-8241.12145643
expense rev  0.000502655418794     -4.14244435702/-8241.12145643
piedmont provision  0.00050225671347     -4.13915857801/-8241.12145643
qtr u.s.  0.000500975456872     -4.12859958677/-8241.12145643
ct sell  0.000500287738856     -4.12293201907/-8241.12145643
ct earn  0.000500287738856     -4.12293201907/-8241.12145643
bank resource  0.000499815127903     -4.11903717481/-8241.12145643
fourth pretax  0.000498824569679     -4.11087386417/-8241.12145643
corp excludes  0.0004987760423     -4.11047394415/-8241.12145643
extraordinary pct  0.000498033815326     -4.10435716151/-8241.12145643
discontinue report  0.000497926100433     -4.10346947/-8241.12145643
billion oper  0.000497610775476     -4.10087083872/-8241.12145643
gas shr  0.000497232998747     -4.09775753482/-8241.12145643
shr u.s.  0.000497232998747     -4.09775753482/-8241.12145643
expense oil  0.000495121730922     -4.08035832025/-8241.12145643
cash piedmont  0.000495121730922     -4.08035832025/-8241.12145643
bank expense  0.000494861676515     -4.07821518029/-8241.12145643
ct operating  0.000493217231713     -4.06466311095/-8241.12145643
discontinue fell  0.000491654560514     -4.0517849478/-8241.12145643
acquisition piedmont  0.000490758437075     -4.04439988571/-8241.12145643
corp fell  0.000490207115415     -4.03985637694/-8241.12145643
canadian loss  0.000490120796571     -4.03914501287/-8241.12145643
billion discontinue  0.000489238993571     -4.03187796724/-8241.12145643
fell lt  0.000487749302672     -4.01960124361/-8241.12145643
interest qtr  0.00048709259496     -4.01418923559/-8241.12145643
expense qtr  0.00048709259496     -4.01418923559/-8241.12145643
pretax sell  0.000485093897435     -3.99771772653/-8241.12145643
current expense  0.000484430027309     -3.9922466922/-8241.12145643
oper unit  0.000484408066816     -3.9920657131/-8241.12145643
oper sell  0.000484408066816     -3.9920657131/-8241.12145643
acquisition oper  0.000484408066816     -3.9920657131/-8241.12145643
company discontinue  0.000484120524717     -3.98969604375/-8241.12145643
oil qtr  0.000483856597624     -3.98752098851/-8241.12145643
expense march  0.000483427630851     -3.98398582124/-8241.12145643
debt rev  0.000483199007319     -3.98210170694/-8241.12145643
interest rev  0.000483199007319     -3.98210170694/-8241.12145643
excludes result  0.00048277928117     -3.97864269277/-8241.12145643
fiscal shr  0.000482595671967     -3.97712954703/-8241.12145643
ct pretax  0.000482278053414     -3.97451201396/-8241.12145643
operating qtr  0.000480704661745     -3.96154550211/-8241.12145643
ct expense  0.000480203768567     -3.9574175806/-8241.12145643
operating shr  0.000479868754767     -3.95465669118/-8241.12145643
operating u.s.  0.000479629502859     -3.95268498715/-8241.12145643
excludes increase  0.000479454615427     -3.95124371858/-8241.12145643
compare excludes  0.000479454615427     -3.95124371858/-8241.12145643
gas pretax  0.000478786058867     -3.94573406277/-8241.12145643
excludes gas  0.000478786058867     -3.94573406277/-8241.12145643
january rev  0.000478786058867     -3.94573406277/-8241.12145643
business ct  0.000478164347306     -3.94061046228/-8241.12145643
operate qtr  0.000477632530346     -3.93622769412/-8241.12145643
acquisition qtr  0.000477632530346     -3.93622769412/-8241.12145643
pct rev  0.000477060600242     -3.93151434868/-8241.12145643
expense pct  0.000477060600242     -3.93151434868/-8241.12145643
excludes operating  0.000476502092426     -3.92691161792/-8241.12145643
ct debt  0.000476158637034     -3.92408116033/-8241.12145643
period resource  0.00047598293573     -3.92263318454/-8241.12145643
debt shr  0.000474592153497     -3.91117157924/-8241.12145643
canadian credit  0.000473883807917     -3.90533401728/-8241.12145643
month resource  0.000472509053593     -3.89400449993/-8241.12145643
expense month  0.000472509053593     -3.89400449993/-8241.12145643
corp pretax  0.000472292563422     -3.89222037813/-8241.12145643
ct gas  0.000472244016629     -3.89182029811/-8241.12145643
canadian exclude  0.000472244016629     -3.89182029811/-8241.12145643
ct resource  0.000472244016629     -3.89182029811/-8241.12145643
expense rise  0.000472067003164     -3.89036150865/-8241.12145643
oil shr  0.000472037475798     -3.89011817004/-8241.12145643
qtr revenue  0.000471712199669     -3.88743752996/-8241.12145643
increase qtr  0.000471712199669     -3.88743752996/-8241.12145643
fiscal rev  0.000470414276962     -3.87674119128/-8241.12145643
pretax rev  0.000470414276962     -3.87674119128/-8241.12145643
canada expense  0.00047037236962     -3.87639582778/-8241.12145643
canada earn  0.00047037236962     -3.87639582778/-8241.12145643
ct total  0.000470333068337     -3.87607194114/-8241.12145643
earn march  0.000470177092979     -3.87478652927/-8241.12145643
bank fourth  0.000468759479047     -3.86310380068/-8241.12145643
ct operate  0.000468451748347     -3.86056775461/-8241.12145643
canadian quarter  0.00046718733877     -3.85014760171/-8241.12145643
ct interest  0.000466599151924     -3.84530028248/-8241.12145643
bank oper  0.000465703005782     -3.83791503327/-8241.12145643
fiscal oper  0.000465703005782     -3.83791503327/-8241.12145643
due oper  0.000465703005782     -3.83791503327/-8241.12145643
oper subsidiary  0.000465703005782     -3.83791503327/-8241.12145643
canadian pretax  0.000465453842022     -3.83586164446/-8241.12145643
canadian expense  0.000465453842022     -3.83586164446/-8241.12145643
discontinue usair  0.000464577717575     -3.82864139649/-8241.12145643
asset usair  0.000464577717575     -3.82864139649/-8241.12145643
exclude usair  0.000464577717575     -3.82864139649/-8241.12145643
rev usair  0.000464577717575     -3.82864139649/-8241.12145643
fiscal usair  0.000464577717575     -3.82864139649/-8241.12145643
extraordinary usair  0.000464577717575     -3.82864139649/-8241.12145643
discontinue reserve  0.000464577717575     -3.82864139649/-8241.12145643
operating usair  0.000464577717575     -3.82864139649/-8241.12145643
canadian usair  0.000464577717575     -3.82864139649/-8241.12145643
pretax usair  0.000464577717575     -3.82864139649/-8241.12145643
excludes usair  0.000464577717575     -3.82864139649/-8241.12145643
fourth usair  0.000464577717575     -3.82864139649/-8241.12145643
resource usair  0.000464577717575     -3.82864139649/-8241.12145643
expense usair  0.000464577717575     -3.82864139649/-8241.12145643
earn usair  0.000464577717575     -3.82864139649/-8241.12145643
capital usair  0.000464577717575     -3.82864139649/-8241.12145643
canadian lt  0.000463601952454     -3.82059999761/-8241.12145643
canadian corp  0.000463130272476     -3.81671282562/-8241.12145643
expense resource  0.00046280625971     -3.81404259707/-8241.12145643
earn resource  0.00046280625971     -3.81404259707/-8241.12145643
provision rev  0.000462582997994     -3.81220267015/-8241.12145643
expense gas  0.000462582997994     -3.81220267015/-8241.12145643
canada note  0.000462423273463     -3.81088636089/-8241.12145643
canada loss  0.000462148431423     -3.80862135426/-8241.12145643
expense reserve  0.000462103192273     -3.80824853293/-8241.12145643
dlr excludes  0.000462045487885     -3.80777298405/-8241.12145643
end resource  0.000461831402611     -3.80600868131/-8241.12145643
canadian period  0.000460795300938     -3.79747004159/-8241.12145643
business qtr  0.000460673437689     -3.79646575175/-8241.12145643
extraordinary loan  0.000460327492373     -3.79361477438/-8241.12145643
earn net  0.000460323989863     -3.79358590977/-8241.12145643
cash extraordinary  0.000460213609015     -3.7926762478/-8241.12145643
earn oil  0.000460213609015     -3.7926762478/-8241.12145643
provision unit  0.000459596785107     -3.78759292705/-8241.12145643
corp expense  0.000458796143585     -3.78099474302/-8241.12145643
debt qtr  0.000458063816495     -3.77495954653/-8241.12145643
resource shr  0.000457745363216     -3.77233513438/-8241.12145643
january shr  0.000457745363216     -3.77233513438/-8241.12145643
expect extraordinary  0.000457632832844     -3.77140775792/-8241.12145643
bank earn  0.000457550650173     -3.77073048054/-8241.12145643
exclude pct  0.000457532873626     -3.77058398186/-8241.12145643
excludes share  0.000456237335     -3.75990729069/-8241.12145643
ct rise  0.000456040955755     -3.75828890549/-8241.12145643
compare ct  0.000456040955755     -3.75828890549/-8241.12145643
operating pct  0.00045590408798     -3.75716096153/-8241.12145643
earn u.s.  0.000455004111149     -3.74974414315/-8241.12145643
expense lt  0.000454805151871     -3.74810449558/-8241.12145643
extraordinary unit  0.00045367645443     -3.73880276288/-8241.12145643
company exclude  0.000453366348584     -3.73624714294/-8241.12145643
pretax report  0.000452839572053     -3.73190591357/-8241.12145643
expense sell  0.000451792987219     -3.72328088083/-8241.12145643
earn january  0.000451434226093     -3.72032428682/-8241.12145643
expense net  0.000451331527788     -3.71947793761/-8241.12145643
ct subsidiary  0.000451087504367     -3.71746691097/-8241.12145643
march resource  0.000450875752079     -3.71572183464/-8241.12145643
loan resource  0.000450614893414     -3.7135720667/-8241.12145643
corp fourth  0.000450566366036     -3.71317214668/-8241.12145643
resource u.s.  0.000450149755485     -3.70973880854/-8241.12145643
dlrs pretax  0.000449749803899     -3.70644275894/-8241.12145643
cost shr  0.000449074338968     -3.7008761704/-8241.12145643
fourth lt  0.000449006103272     -3.70031383174/-8241.12145643
earn lt  0.000449006103272     -3.70031383174/-8241.12145643
expense note  0.000448774890288     -3.69840837746/-8241.12145643
quarter resource  0.000448482277736     -3.69599692188/-8241.12145643
asset fiscal  0.00044842489173     -3.69552399683/-8241.12145643
cost rev  0.000448290885412     -3.69441963449/-8241.12145643
canada lt  0.00044819983646     -3.69366928902/-8241.12145643
pretax unit  0.000448031589726     -3.69228274725/-8241.12145643
expense unit  0.000448031589726     -3.69228274725/-8241.12145643
canadian charge  0.00044795522072     -3.691653381/-8241.12145643
expense mln  0.000447743914252     -3.68991197873/-8241.12145643
exclude expect  0.000447372410342     -3.68685036989/-8241.12145643
compare subsidiary  0.000447111974042     -3.6847040827/-8241.12145643
operate shr  0.000447000054121     -3.68378173704/-8241.12145643
canada corp  0.00044665174563     -3.68091128446/-8241.12145643
acquisition ct  0.000446328356797     -3.67824619781/-8241.12145643
excludes lt  0.000445812689795     -3.67399652342/-8241.12145643
due qtr  0.000445796539838     -3.67386342966/-8241.12145643
pretax rise  0.000444990160225     -3.66721795733/-8241.12145643
expense january  0.000444873563014     -3.66625706555/-8241.12145643
acquisition fell  0.000444710138466     -3.664910264/-8241.12145643
acquisition excludes  0.00044454649352     -3.66356164613/-8241.12145643
excludes expense  0.00044454649352     -3.66356164613/-8241.12145643
discontinue revenue  0.000442980759426     -3.65065824129/-8241.12145643
billion resource  0.000442765676282     -3.64888571498/-8241.12145643
discontinue rise  0.000442454326025     -3.6463198397/-8241.12145643
excludes include  0.000442228010681     -3.64445474745/-8241.12145643
due resource  0.000441897707119     -3.64173267569/-8241.12145643
loan pretax  0.000441622431339     -3.63946409455/-8241.12145643
fourth loan  0.000441622431339     -3.63946409455/-8241.12145643
resource rise  0.000441571829709     -3.63904708037/-8241.12145643
canadian share  0.000441446894372     -3.63801747308/-8241.12145643
expense fell  0.000441166255205     -3.63570469163/-8241.12145643
excludes sale  0.000439246843013     -3.61988658263/-8241.12145643
resource sale  0.000439246843013     -3.61988658263/-8241.12145643
corp provision  0.000439182144154     -3.61935339147/-8241.12145643
fiscal pretax  0.000438885165522     -3.61690595449/-8241.12145643
ct revenue  0.000438789118183     -3.61611441671/-8241.12145643
ct provision  0.000438789118183     -3.61611441671/-8241.12145643
ct due  0.000438789118183     -3.61611441671/-8241.12145643
net resource  0.000438200598312     -3.61126435297/-8241.12145643
fourth sell  0.000438041377573     -3.60995219552/-8241.12145643
expense total  0.000437415751723     -3.6047963369/-8241.12145643
canada profit  0.000436859696349     -3.60021381703/-8241.12145643
canadian sale  0.000436744842853     -3.59926729542/-8241.12145643
lt pretax  0.000436707717088     -3.59896133748/-8241.12145643
note resource  0.000436507613631     -3.59731226059/-8241.12145643
end pretax  0.000436190584819     -3.59469958765/-8241.12145643
ct january  0.000435899869575     -3.59230376801/-8241.12145643
corp earn  0.00043561298365     -3.58993950626/-8241.12145643
business oper  0.000435207832327     -3.58660060499/-8241.12145643
oper u.s.  0.000435207832327     -3.58660060499/-8241.12145643
january oper  0.000435207832327     -3.58660060499/-8241.12145643
expense oper  0.000435207832327     -3.58660060499/-8241.12145643
excludes period  0.000435154483146     -3.58616094792/-8241.12145643
bank exclude  0.000434833894562     -3.58351893846/-8241.12145643
ct unit  0.00043448064043     -3.58060772825/-8241.12145643
ct fourth  0.000433077818925     -3.56904690585/-8241.12145643
fourth qtr  0.000432546001966     -3.56466413769/-8241.12145643
corp extraordinary  0.000432145813242     -3.56136613381/-8241.12145643
corp operating  0.000432145813242     -3.56136613381/-8241.12145643
canada resource  0.0004317303313     -3.55794209667/-8241.12145643
canadian include  0.000431189248701     -3.55348296925/-8241.12145643
canadian income  0.000431126308345     -3.55296427013/-8241.12145643
canada income  0.000431126308345     -3.55296427013/-8241.12145643
excludes income  0.000431126308345     -3.55296427013/-8241.12145643
lt operating  0.00043099641783     -3.55189382662/-8241.12145643
canadian earn  0.000430545720115     -3.54817957201/-8241.12145643
expect qtr  0.000430471717119     -3.54756970433/-8241.12145643
january qtr  0.000430471717119     -3.54756970433/-8241.12145643
canadian profit  0.000429719830696     -3.54137331701/-8241.12145643
gain resource  0.000429439997286     -3.53906717589/-8241.12145643
earn mln  0.000429182199613     -3.53694263395/-8241.12145643
charge pct  0.000428504095161     -3.5313542928/-8241.12145643
fiscal qtr  0.000428432295857     -3.53076258602/-8241.12145643
canadian mln  0.000428324650399     -3.52987546672/-8241.12145643
expense year  0.00042829772996     -3.52965361211/-8241.12145643
pretax share  0.000428264969851     -3.52938363208/-8241.12145643
dlrs expense  0.000428216888982     -3.5289873918/-8241.12145643
fourth unit  0.000427760794598     -3.52522866258/-8241.12145643
excludes mln  0.000427473119125     -3.52285789406/-8241.12145643
