Topic 0
Topic coherence: -2902.57515769
AVG: -2.36944910832
SD:  1.08744142675
corp extraordinary  0.00122696775805     -3.56136613381/-2902.57515769
expect qtr  0.00122221458932     -3.54756970433/-2902.57515769
charge pct  0.00121662802889     -3.5313542928/-2902.57515769
fiscal qtr  0.00121642417309     -3.53076258602/-2902.57515769
company provision  0.00121343943332     -3.52209915453/-2902.57515769
asset exclude  0.00121037432251     -3.51320244004/-2902.57515769
note revenue  0.00120772228827     -3.50550471134/-2902.57515769
discontinue end  0.00120711010709     -3.50372780944/-2902.57515769
lt provision  0.00120632982189     -3.50146297299/-2902.57515769
extraordinary gas  0.00120367217013     -3.49374893903/-2902.57515769
corp fiscal  0.0012035218662     -3.49331267057/-2902.57515769
gas oper  0.00119936260052     -3.48124008934/-2902.57515769
company extraordinary  0.00119722365654     -3.47503164367/-2902.57515769
gas net  0.00119485743552     -3.46816350933/-2902.57515769
cost qtr  0.00119418925491     -3.46622406488/-2902.57515769
exclude report  0.00119260153338     -3.46161558383/-2902.57515769
fiscal lt  0.00119158867898     -3.45867569779/-2902.57515769
pct provision  0.00118848817838     -3.44967626178/-2902.57515769
loan sale  0.00118792318489     -3.4480363257/-2902.57515769
cost ct  0.0011816351523     -3.42978483851/-2902.57515769
ct fiscal  0.00117820704783     -3.41983450766/-2902.57515769
cash ct  0.00117820704783     -3.41983450766/-2902.57515769
discontinue gas  0.00117369486644     -3.40673756204/-2902.57515769
fiscal gas  0.00117369486644     -3.40673756204/-2902.57515769
corp discontinue  0.00116904094732     -3.39322921201/-2902.57515769
gas note  0.00116781571937     -3.38967289581/-2902.57515769
gas loan  0.00116729093381     -3.38814966627/-2902.57515769
asset oper  0.00116652617954     -3.38592990953/-2902.57515769
lt reserve  0.00116387350853     -3.37823033257/-2902.57515769
expect provision  0.00115964013572     -3.36594264981/-2902.57515769
end extraordinary  0.00115830843638     -3.36207729238/-2902.57515769
cash discontinue  0.00115712344548     -3.35863776724/-2902.57515769
cash provision  0.00115290352992     -3.34638914517/-2902.57515769
corp exclude  0.00114912085301     -3.33540964112/-2902.57515769
gas provision  0.00114611842024     -3.32669485436/-2902.57515769
extraordinary report  0.00114209346168     -3.31501210963/-2902.57515769
fiscal note  0.00114189962172     -3.31444947457/-2902.57515769
provision share  0.00113907130777     -3.30624008077/-2902.57515769
corp reserve  0.00113769919964     -3.30225743381/-2902.57515769
exclude lt  0.0011366813587     -3.29930307398/-2902.57515769
oper pct  0.00113654887585     -3.29891853254/-2902.57515769
discontinue lt  0.00113361892382     -3.29041412656/-2902.57515769
provision shr  0.00113140304318     -3.28398236647/-2902.57515769
mln provision  0.00113061528434     -3.28169583725/-2902.57515769
bank revenue  0.00112718504661     -3.27173931443/-2902.57515769
bank shr  0.00112366065767     -3.26150951062/-2902.57515769
discontinue result  0.00112248481469     -3.25809653802/-2902.57515769
credit gas  0.00112133063721     -3.25474645114/-2902.57515769
charge expect  0.00112132049572     -3.2547170147/-2902.57515769
dlrs provision  0.00111880704889     -3.24742154636/-2902.57515769
exclude revenue  0.00111803931229     -3.24519313319/-2902.57515769
provision qtr  0.00111731146908     -3.24308051357/-2902.57515769
fiscal net  0.00111645183497     -3.24058536095/-2902.57515769
end provision  0.00111556961243     -3.23802464371/-2902.57515769
end gas  0.00110987490995     -3.22149534176/-2902.57515769
discontinue dlr  0.00110935501898     -3.21998631915/-2902.57515769
cost oper  0.00110897242965     -3.21887582487/-2902.57515769
reserve share  0.00110808219232     -3.2162918441/-2902.57515769
provision sale  0.00110743780949     -3.21442147452/-2902.57515769
gain gas  0.0011055098713     -3.20882548901/-2902.57515769
income shr  0.00110142573949     -3.19697098948/-2902.57515769
ct loan  0.00109928865393     -3.19076793804/-2902.57515769
cash net  0.00109862777475     -3.18884968655/-2902.57515769
fiscal loan  0.0010981555335     -3.18747897081/-2902.57515769
bank provision  0.0010977208058     -3.18621714099/-2902.57515769
discontinue mln  0.00109640489681     -3.18239761627/-2902.57515769
net unit  0.00109574473152     -3.18048143688/-2902.57515769
bank ct  0.00109390539353     -3.17514262014/-2902.57515769
gas lt  0.00109337904667     -3.17361485882/-2902.57515769
end exclude  0.00109333469425     -3.17348612257/-2902.57515769
loan operation  0.00109265805575     -3.17152212848/-2902.57515769
extraordinary lt  0.00109202532526     -3.16968558068/-2902.57515769
extraordinary period  0.00109039294795     -3.16494748284/-2902.57515769
fiscal mln  0.00108961607309     -3.16269254519/-2902.57515769
note unit  0.00108665810638     -3.1541068245/-2902.57515769
income qtr  0.0010844750481     -3.14777033376/-2902.57515769
reserve sale  0.00108430686569     -3.14728217168/-2902.57515769
exclude loan  0.00108284093864     -3.14302720824/-2902.57515769
asset discontinue  0.00108024565966     -3.13549421593/-2902.57515769
unit usair  0.00108024565966     -3.13549421593/-2902.57515769
business usair  0.00108024565966     -3.13549421593/-2902.57515769
provision report  0.00107797719611     -3.12890983/-2902.57515769
discontinue year  0.0010774255485     -3.12730863134/-2902.57515769
provision revenue  0.00107491789901     -3.12002999023/-2902.57515769
gas year  0.00107314572134     -3.11488611134/-2902.57515769
corp income  0.00107301814435     -3.11451580954/-2902.57515769
fiscal provision  0.00107011193922     -3.10608033072/-2902.57515769
billion exclude  0.00106882400629     -3.10234200861/-2902.57515769
business net  0.00106816828532     -3.10043872921/-2902.57515769
dlrs gas  0.00106781894136     -3.09942473211/-2902.57515769
discontinue share  0.00106627074889     -3.0949309871/-2902.57515769
pct shr  0.00106405180872     -3.08849034649/-2902.57515769
gas loss  0.00106336148735     -3.08648663682/-2902.57515769
gas share  0.00106300511632     -3.08545224314/-2902.57515769
provision year  0.00106267313216     -3.08448863416/-2902.57515769
charge end  0.00106246136494     -3.08387396388/-2902.57515769
dlrs extraordinary  0.00106239329134     -3.08367637514/-2902.57515769
gas sale  0.00105845561917     -3.07224698574/-2902.57515769
discontinue sale  0.00105845561917     -3.07224698574/-2902.57515769
fiscal pct  0.00105792360311     -3.07070276912/-2902.57515769
charge corp  0.0010578385237     -3.07045581975/-2902.57515769
exclude mln  0.00105754440638     -3.06960212212/-2902.57515769
discontinue dlrs  0.00105705176332     -3.06817218861/-2902.57515769
dlr extraordinary  0.00105624677149     -3.06583563932/-2902.57515769
gas mln  0.00105601659166     -3.06516752505/-2902.57515769
ct expect  0.00105600770295     -3.06514172493/-2902.57515769
earnings gas  0.00105528950037     -3.06305708794/-2902.57515769
exclude gas  0.00105369566733     -3.05843086777/-2902.57515769
oper share  0.00105338993442     -3.05754345503/-2902.57515769
charge lt  0.00105249895319     -3.05495731502/-2902.57515769
lt revenue  0.0010512964331     -3.05146691008/-2902.57515769
net revenue  0.00105009933877     -3.04799225383/-2902.57515769
gas income  0.00104808264424     -3.04213864637/-2902.57515769
exclude result  0.00104747435949     -3.04037305418/-2902.57515769
fiscal gain  0.0010463037362     -3.03697523209/-2902.57515769
company rev  0.00104585232732     -3.03566498389/-2902.57515769
bank fiscal  0.00104542034685     -3.03441112812/-2902.57515769
net reserve  0.0010451061839     -3.03349924653/-2902.57515769
bank qtr  0.00104389624161     -3.0299872981/-2902.57515769
billion extraordinary  0.00104264521579     -3.02635610163/-2902.57515769
billion provision  0.00104264521579     -3.02635610163/-2902.57515769
extraordinary mln  0.00104109990444     -3.0218707193/-2902.57515769
income lt  0.00103949659289     -3.01721698703/-2902.57515769
corp gas  0.0010376515652     -3.01186165548/-2902.57515769
oper provision  0.00103743617184     -3.01123646009/-2902.57515769
gain revenue  0.00103735461861     -3.01099974568/-2902.57515769
rev revenue  0.00103659825901     -3.00880435512/-2902.57515769
gas quarter  0.00103454676561     -3.00284974132/-2902.57515769
gas profit  0.00103438383269     -3.00237681627/-2902.57515769
asset extraordinary  0.00103438383269     -3.00237681627/-2902.57515769
net provision  0.00103293100685     -2.99815988009/-2902.57515769
ct extraordinary  0.00103287675916     -2.99800242209/-2902.57515769
extraordinary fiscal  0.00102699052594     -2.98091718777/-2902.57515769
lt oper  0.0010269671519     -2.98084934286/-2902.57515769
asset ct  0.00102622983293     -2.97870921915/-2902.57515769
cash loss  0.00102607956396     -2.97827305218/-2902.57515769
operation provision  0.00102450280306     -2.97369638515/-2902.57515769
loan lt  0.00102362765897     -2.97115621366/-2902.57515769
dlrs exclude  0.0010234131961     -2.97053371904/-2902.57515769
fiscal share  0.00102314933561     -2.96976784414/-2902.57515769
loan shr  0.00102168883637     -2.96552863535/-2902.57515769
exclude share  0.00102026629237     -2.96139959447/-2902.57515769
exclude year  0.0010182194134     -2.95545837442/-2902.57515769
cost discontinue  0.00101743193499     -2.95317265914/-2902.57515769
exclude sale  0.00101557846089     -2.94779281126/-2902.57515769
ct report  0.00101542889646     -2.94735868927/-2902.57515769
ct income  0.00101542889646     -2.94735868927/-2902.57515769
charge report  0.00101300345398     -2.94031866019/-2902.57515769
gas include  0.00101271214337     -2.93947310925/-2902.57515769
charge company  0.00100955334799     -2.93030446823/-2902.57515769
credit share  0.00100896948831     -2.92860977165/-2902.57515769
include revenue  0.00100868260438     -2.92777706948/-2902.57515769
ct exclude  0.00100702551264     -2.92296723615/-2902.57515769
loan share  0.00100620223122     -2.92057759995/-2902.57515769
corp loan  0.00100557989848     -2.91877123242/-2902.57515769
rev sale  0.00100475490094     -2.91637661503/-2902.57515769
fiscal include  0.00100469965071     -2.91621624708/-2902.57515769
cost net  0.00100315313683     -2.91172737431/-2902.57515769
dlr fiscal  0.001003138524     -2.9116849595/-2902.57515769
dlrs fiscal  0.00100167940041     -2.90744974362/-2902.57515769
fiscal profit  0.00100154741171     -2.90706663647/-2902.57515769
charge mln  0.000999872891439     -2.90220621554/-2902.57515769
exclude include  0.000996869276007     -2.89348799601/-2902.57515769
charge ct  0.000996801567853     -2.893291468/-2902.57515769
period unit  0.000996186057346     -2.89150490249/-2902.57515769
cost lt  0.000995966008949     -2.89086619548/-2902.57515769
extraordinary year  0.000995418313244     -2.88927646753/-2902.57515769
extraordinary sale  0.000994261044334     -2.88591740755/-2902.57515769
corp revenue  0.00099305045749     -2.88240358825/-2902.57515769
pct qtr  0.000992282667424     -2.88017501988/-2902.57515769
mln oper  0.000992188074922     -2.87990045803/-2902.57515769
billion charge  0.000991946220468     -2.8791984573/-2902.57515769
charge loan  0.000991300443979     -2.8773240425/-2902.57515769
loan unit  0.000991300443979     -2.8773240425/-2902.57515769
oper sale  0.000990832939871     -2.87596707669/-2902.57515769
business note  0.000990750278106     -2.87572714471/-2902.57515769
credit lt  0.00098888308227     -2.87030746846/-2902.57515769
bank cost  0.000987493536117     -2.86627420632/-2902.57515769
company reserve  0.000987318429808     -2.86576594709/-2902.57515769
qtr report  0.000987087356329     -2.86509523896/-2902.57515769
extraordinary qtr  0.000986342491719     -2.86293321344/-2902.57515769
loan profit  0.000986232816852     -2.8626148739/-2902.57515769
extraordinary revenue  0.000986090187309     -2.86220088093/-2902.57515769
charge share  0.000984829695609     -2.85854220903/-2902.57515769
note provision  0.000984370065101     -2.85720809694/-2902.57515769
reserve unit  0.000982403353216     -2.85149956788/-2902.57515769
loan year  0.00098210180899     -2.8506243131/-2902.57515769
asset rev  0.000981275585197     -2.84822613645/-2902.57515769
profit reserve  0.000981275585197     -2.84822613645/-2902.57515769
company credit  0.000980918462688     -2.84718956152/-2902.57515769
loss reserve  0.000980627668364     -2.84634550914/-2902.57515769
provision result  0.000979703403163     -2.84366275993/-2902.57515769
company loan  0.000978811290027     -2.8410733345/-2902.57515769
company fiscal  0.000978811290027     -2.8410733345/-2902.57515769
discontinue earnings  0.000978411714542     -2.83991353663/-2902.57515769
extraordinary reserve  0.000977367654176     -2.83688307295/-2902.57515769
fiscal loss  0.000976778224338     -2.83517220854/-2902.57515769
credit discontinue  0.000976681895062     -2.83489260558/-2902.57515769
income pct  0.000975996109006     -2.83290206001/-2902.57515769
charge year  0.000975631728585     -2.83184441845/-2902.57515769
charge dlrs  0.000974218701455     -2.82774300101/-2902.57515769
gas pct  0.000974178048555     -2.82762500291/-2902.57515769
corp period  0.000973905440346     -2.82683373709/-2902.57515769
cash gain  0.000973071716203     -2.8244137901/-2902.57515769
note reserve  0.000971953526502     -2.82116816046/-2902.57515769
discontinue income  0.00097120485841     -2.81899509505/-2902.57515769
corp credit  0.000969280919153     -2.81341071676/-2902.57515769
loan revenue  0.0009690655258     -2.81278552137/-2902.57515769
income mln  0.000967743665349     -2.80894872206/-2902.57515769
extraordinary quarter  0.000967655813989     -2.80869372688/-2902.57515769
extraordinary share  0.000967158044885     -2.80724891465/-2902.57515769
credit revenue  0.000966976417878     -2.80672172861/-2902.57515769
cost note  0.000965909131887     -2.80362385081/-2902.57515769
mln revenue  0.000965391972559     -2.80212275699/-2902.57515769
discontinue unit  0.000964323687498     -2.79902197931/-2902.57515769
cash exclude  0.000962320648972     -2.79320800944/-2902.57515769
loan qtr  0.000960810690429     -2.78882524129/-2902.57515769
extraordinary operation  0.000960219900658     -2.78711042957/-2902.57515769
pct revenue  0.000959968956182     -2.78638204437/-2902.57515769
cash note  0.000959968956182     -2.78638204437/-2902.57515769
asset pct  0.00095823332704     -2.78134425034/-2902.57515769
billion gas  0.000957465301587     -2.77911499874/-2902.57515769
dlr income  0.000957134067488     -2.77815356687/-2902.57515769
ct discontinue  0.000955105272037     -2.7722648356/-2902.57515769
billion fiscal  0.000954199669023     -2.76963625479/-2902.57515769
cost extraordinary  0.000952942779406     -2.76598803821/-2902.57515769
company gas  0.00095253003955     -2.76479002975/-2902.57515769
dlr provision  0.000951036179875     -2.76045398977/-2902.57515769
period provision  0.000950701437453     -2.75948237473/-2902.57515769
extraordinary result  0.000950239162346     -2.75814058649/-2902.57515769
dlrs oper  0.000948786143046     -2.75392308877/-2902.57515769
charge fiscal  0.000948600326543     -2.7533837424/-2902.57515769
credit ct  0.000948037913323     -2.75175129576/-2902.57515769
oper year  0.00094793204087     -2.75144399301/-2902.57515769
mln reserve  0.000946025326809     -2.74590961215/-2902.57515769
asset year  0.000944987393405     -2.74289693243/-2902.57515769
gain loan  0.000944931865698     -2.74273575909/-2902.57515769
exclude income  0.00094469011307     -2.74203405392/-2902.57515769
exclude unit  0.000943693320365     -2.73914078817/-2902.57515769
revenue sale  0.000943127138387     -2.73749740243/-2902.57515769
asset shr  0.000943106900383     -2.7374386601/-2902.57515769
corp cost  0.000942766173813     -2.73644967562/-2902.57515769
charge shr  0.000940847733888     -2.73088125956/-2902.57515769
cost usair  0.000940554149161     -2.73002910782/-2902.57515769
period usair  0.000940554149161     -2.73002910782/-2902.57515769
reserve usair  0.000940554149161     -2.73002910782/-2902.57515769
credit report  0.000940459331036     -2.72975389109/-2902.57515769
lt period  0.000940383888888     -2.72953491458/-2902.57515769
loss unit  0.000937051140543     -2.71986136203/-2902.57515769
corp tax  0.00093436278999     -2.7120582225/-2902.57515769
fiscal sale  0.000934330362897     -2.71196410042/-2902.57515769
charge net  0.000933818302844     -2.71047780764/-2902.57515769
exclude net  0.000933818302844     -2.71047780764/-2902.57515769
loss revenue  0.000933656811057     -2.71000906559/-2902.57515769
earnings reserve  0.000932407258026     -2.706382144/-2902.57515769
operation reserve  0.000932080050154     -2.70543239856/-2902.57515769
loan pct  0.00093159036374     -2.70401104694/-2902.57515769
gas result  0.000928357418628     -2.69462718077/-2902.57515769
income oper  0.00092772196504     -2.69278272897/-2902.57515769
asset cost  0.000926763988901     -2.69000213123/-2902.57515769
dlrs income  0.000926309370414     -2.6886825669/-2902.57515769
end loan  0.000926066737553     -2.68797830679/-2902.57515769
end income  0.000926066737553     -2.68797830679/-2902.57515769
exclude fiscal  0.00092602166964     -2.68784749378/-2902.57515769
gas tax  0.00092569983715     -2.68691335079/-2902.57515769
fiscal operation  0.000925390099058     -2.6860143127/-2902.57515769
asset qtr  0.000924511711098     -2.68346472563/-2902.57515769
company income  0.000924504705136     -2.6834443903/-2902.57515769
loan report  0.000923442457175     -2.68036113576/-2902.57515769
credit unit  0.000922170298766     -2.67666860036/-2902.57515769
exclude qtr  0.000922059589315     -2.67634725786/-2902.57515769
credit end  0.000919504221878     -2.66893011182/-2902.57515769
asset report  0.000919316400003     -2.66838494471/-2902.57515769
discontinue tax  0.000919009886054     -2.66749526494/-2902.57515769
gain reserve  0.000918917878668     -2.66722820658/-2902.57515769
discontinue fiscal  0.000918319230983     -2.66549058668/-2902.57515769
charge qtr  0.000914806233914     -2.65529384866/-2902.57515769
charge sale  0.000914638051506     -2.65480568658/-2902.57515769
cash profit  0.000914384633579     -2.654070122/-2902.57515769
company period  0.000913903202334     -2.65267273163/-2902.57515769
loan mln  0.000913289628431     -2.65089178726/-2902.57515769
company gain  0.000912167573193     -2.6476349376/-2902.57515769
dlr revenue  0.000911129610973     -2.64462217425/-2902.57515769
business loss  0.000910789162387     -2.64363399664/-2902.57515769
revenue share  0.000910552085567     -2.64294586335/-2902.57515769
discontinue net  0.000909570594193     -2.64009701087/-2902.57515769
result shr  0.000908625981502     -2.63735520154/-2902.57515769
billion rev  0.000908601727783     -2.6372848033/-2902.57515769
income reserve  0.000908391133739     -2.63667353826/-2902.57515769
bank gas  0.00090731420574     -2.6335476738/-2902.57515769
gain provision  0.0009066122257     -2.63151012398/-2902.57515769
profit provision  0.000906372140913     -2.63081325984/-2902.57515769
loan net  0.000906241856645     -2.63043509996/-2902.57515769
loan tax  0.000906007525759     -2.62975493695/-2902.57515769
tax unit  0.000906007525759     -2.62975493695/-2902.57515769
cash year  0.000904897617024     -2.62653334343/-2902.57515769
cash period  0.000903800955319     -2.62335020041/-2902.57515769
asset end  0.000900534936263     -2.61387033463/-2902.57515769
end unit  0.000900534936263     -2.61387033463/-2902.57515769
asset quarter  0.000900367719207     -2.61338497456/-2902.57515769
provision quarter  0.000900367719207     -2.61338497456/-2902.57515769
gas operation  0.000899858297769     -2.61190634055/-2902.57515769
extraordinary net  0.00089967934097     -2.61138690499/-2902.57515769
gas report  0.000899396305691     -2.61056537382/-2902.57515769
credit fiscal  0.000897841017566     -2.60605103315/-2902.57515769
discontinue provision  0.00089743273588     -2.60486596487/-2902.57515769
discontinue include  0.000896790171213     -2.60300087263/-2902.57515769
exclude shr  0.00089653626189     -2.60226388173/-2902.57515769
income sale  0.000896010722899     -2.60073846531/-2902.57515769
dlrs revenue  0.000895125334644     -2.59816855936/-2902.57515769
cost provision  0.000894692322189     -2.59691170816/-2902.57515769
ct earnings  0.000894679921963     -2.59687571558/-2902.57515769
bank unit  0.000894588597468     -2.59661063937/-2902.57515769
income year  0.000892088645258     -2.58935434019/-2902.57515769
earnings extraordinary  0.000891828451533     -2.58859910835/-2902.57515769
earnings provision  0.000891828451533     -2.58859910835/-2902.57515769
include income  0.00089104801069     -2.58633382014/-2902.57515769
bank profit  0.000890885414327     -2.58586187198/-2902.57515769
income note  0.00089083355587     -2.58571134891/-2902.57515769
dlr gas  0.00089024311587     -2.58399755243/-2902.57515769
loan quarter  0.000889429605088     -2.58163627625/-2902.57515769
revenue year  0.000888337011207     -2.57846494039/-2902.57515769
period share  0.000888317167389     -2.57840734222/-2902.57515769
asset tax  0.000887380197152     -2.57568771568/-2902.57515769
cash tax  0.000887380197152     -2.57568771568/-2902.57515769
dlr exclude  0.000885213513318     -2.56939875301/-2902.57515769
unit year  0.000884625790516     -2.56769284341/-2902.57515769
company tax  0.000883925898643     -2.56566135464/-2902.57515769
fiscal year  0.000883397548017     -2.56412777724/-2902.57515769
end revenue  0.000882555814161     -2.56168458146/-2902.57515769
charge gas  0.000881782404451     -2.55943970165/-2902.57515769
provision tax  0.000881388365152     -2.55829597297/-2902.57515769
note report  0.000881328907405     -2.55812339239/-2902.57515769
loan loss  0.00088054856357     -2.55585838576/-2902.57515769
exclude profit  0.000879710759412     -2.55342659622/-2902.57515769
asset expect  0.000879507339337     -2.55283615417/-2902.57515769
exclude quarter  0.000878828102286     -2.55086461758/-2902.57515769
reserve year  0.000876118650735     -2.54300023082/-2902.57515769
ct dlr  0.000875737385963     -2.54189358116/-2902.57515769
ct pct  0.000872913422152     -2.53369681396/-2902.57515769
asset period  0.00087245740401     -2.53237318703/-2902.57515769
asset provision  0.00087245740401     -2.53237318703/-2902.57515769
business lt  0.000871961046547     -2.53093247218/-2902.57515769
credit mln  0.000871593332615     -2.52986515486/-2902.57515769
earnings oper  0.00087016821515     -2.52572864431/-2902.57515769
credit earnings  0.000869593533355     -2.52406058721/-2902.57515769
asset loss  0.000869158380555     -2.5227975235/-2902.57515769
charge exclude  0.000868739650604     -2.52158212835/-2902.57515769
business mln  0.000868041531508     -2.5195557852/-2902.57515769
extraordinary provision  0.000867653447371     -2.51842934183/-2902.57515769
cost mln  0.000867159273264     -2.51699496434/-2902.57515769
expect net  0.000867138519885     -2.5169347261/-2902.57515769
extraordinary rev  0.000866735399247     -2.51576463815/-2902.57515769
extraordinary include  0.00086633068178     -2.51458991528/-2902.57515769
income share  0.000865593219099     -2.51244937443/-2902.57515769
lt tax  0.000864900929486     -2.51043995179/-2902.57515769
dlrs loan  0.00086450449465     -2.50928926989/-2902.57515769
dlrs reserve  0.000863495645742     -2.50636101011/-2902.57515769
bank net  0.000862730933254     -2.50414137464/-2902.57515769
ct period  0.000861843500983     -2.50156553577/-2902.57515769
discontinue qtr  0.000861697986426     -2.50114316884/-2902.57515769
cost gain  0.000861364128778     -2.50017412192/-2902.57515769
